,username,date,time,text,tweetID,placeID,daerah,lokasi,longitude,latitude,result,cluster_result
2684,@lusma_lus, 2018-07-11, 22:59, Memasuki waktu Indonesia bagian mules-mules ra cetho~,1017075841870675968, e85bbcce6b5d52ae, Mojosongo, Mojosongo Indonesia,110.62355396785902,-7.5401045,indonesia mulas mulas seg candi,0
2685,@salsabilabia, 2018-07-11, 18:09, Ga enak perut dari smlm :( kek sakit gitu tp bkn mules.,1017002843796992002, c4397d8c10325af5, Kasihan, Kasihan Indonesia,110.33361932383802,-7.8147389999999985,enak perut smlm kek sakit mulas,2
2686,@Imzzzzzzzzzzzz, 2018-07-11, 20:48, .  Jadi dia sejak awal sudah mual2 trus ditambah perut yg mules karna makan sambal Karna bau yg tidak karuan dr eeg nya dia pun muntah Jadi muntaber,1017043045789851648, 98896d6153ecbd36, Sidorejo, Sidorejo Indonesia,110.49350439075138,-7.316856,mual perut mulas makan sambal bau karuan sport cok muntah muntaber,0
2687,@atriacinu, 2018-07-11, 19:02, entah saus salted egg nya yg uda basi atau ayamnya yg ga bagus pkknya perut w kyk lg dipelintir mules bgt cuy,1017016330338234368, ce7988d3a8b6f49f, Indonesia, Indonesia,113.33412818144043,0.11379699999999993,saus smokel yolk basi ayam bagus syok perut w pelintir mulas cuy,0
2688,@Rizkyoktaviani_, 2018-07-11, 17:02, kenapa sy lbh Suka transportasi kereta api drpda bus ya krn kl lagi Darurat bisa dipermudah oleh fasilitas yg Ada.  kl bus?  yg adaaaaa pengamen Terus terusan yg bkin tmbh perut mules.  ga dikasih ya ngancemm,1016985972263694336, 04596e94ab4355ab, Susukan, Susukan Indonesia,108.35263188646692,-6.624467,sy suka transportasi kereta api doa bus darurat mudah fasilitas bus amen om perut mulas kasi ngancemm,0
2689,@daliasonr, 2018-07-11, 17:10, Sebentar  Kok tiba perut aing mules  jangan kemana-mana ya  ijin keluar  sebentar aja kok . paling cuma 1 jam.,1016988165003870209, 0101781eef585ee9, Yogyakarta, Yogyakarta Indonesia,110.41343442386848,-7.874352,sebentar perut caing mulas izin sebentar jam,0
2690,@trizmccartney, 2018-07-11, 18:30, Efek mules pasti,1017008210744496129, ccb79fc6492c78ad, Gunung Anyar, Gunung Anyar Indonesia,112.79211347875332,-7.3417175000000015,efek mulas,0
2691,@al_sadewaa, 2018-07-12, 19:41, Mules baee  masih ttep ajaa,1017388444954198017, 22b390ec55cfff5d, Baturaden, Baturaden Indonesia,109.23023700192051,-7.3232591,mulas baee ajaa,0
2692,@Indahepe11, 2018-07-12, 21:34, dah tau kalo makan mie tu rawan diare  masih ngotot makan.. diare syudah terjadi mau gimana lagi,1017416820653846530, aa1d86bcd61a4d55, Pasar Kliwon, Pasar Kliwon Indonesia,110.8457286407451,-7.562927399999999,makan kopyok tu rawan diare sikeras makan diare gim,3
2693,@alhaum06, 2018-07-12, 21:12, Adu penalty marai weteng mules ,1017411480466014211, f339acbd799e8a84, Boyolali, Boyolali Indonesia,110.59332353964058,-7.5179895000000005,adu penalti mar teng mulas,0
2694,@irianaa_, 2018-07-12, 21:14, Udah sampe mules-mules gini nontonnya.,1017411810939494400, 499123605057087d, Lendah, Lendah Indonesia,110.22913444451096,-7.9126455999999985,mulas mulas tonton,0
2695,@yopirm, 2018-07-12, 21:15, Nonton indonesia rasanya sama kaya waktu mau sidang skripsi. Keringet dingin cuy  mules pula. It's okay indonesia  ku tetap bangga,1017412153404346369, 3cc53ab40905a970, Cicendo, Cicendo Indonesia,107.58574224532632,-6.9012881,tonton indonesia kaya sidang skripsi kering dingin cuy mulas its mil indonesia bangga,0
2696,@louliana, 2018-07-12, 21:25, Belom mba lols.. minggu ini mestinya uda mules kata dokter. Tapi masih mencari keberadaan kontraksi . Doakan ya Mba Lols ,1017414576302723072, 6c1ede2df1be1e0d, Matraman, Matraman Indonesia,106.87105875175106,-6.2043300000000015,bom mbak kah minggu mesti mulas dokter cari kontraksi doa mbak kah,0
2697,@richesita, 2018-07-12, 08:54, sukar membedakan sakit perut,1017225776473595904, 4d9ec7fd31feac3e, Genteng, Genteng Indonesia,112.7446030367017,-7.261334,sukar beda sakit perut,2
2698,@adeza69, 2018-07-12, 09:26, hawane adem..gawe weteng mules  kesel bolak-balik ne toilet ,1017233789775273984, 62250815f421783d, Purworejo, Purworejo Indonesia,110.01602406560677,-7.726974,hawa ademgawe teng mulas kesel bolak ne toilet,0
2699,@jun_Melati, 2018-07-12, 08:20, Sakit perut grgr makan pedes tiap hari ,1017217052237488130, 25170bba05e2f73a, Mejobo, Mejobo Indonesia,110.88570331858541,-6.836181,sakit perut mutisme makan pedas,2
2700,@eksdamayanti, 2018-07-12, 06:59, Makan pedesnya kemarin  mules nya sekarang.,1017196767530479616, 72a27541ba93c861, Batununggal, Batununggal Indonesia,107.64049830673271,-6.9279340000000005,makan pedas kemarin mulas,0
2701,@NadiaNurMufidah, 2018-07-12, 05:31, Hari pertamanya cwe  mules terus rasanya ,1017174532505755648, 408ad88ee0345f7d, Depok, Depok Indonesia,110.40824265575323,-7.76769565,om mulas,0
2702,@shafirandaeyo, 2018-07-12, 20:18, ketika besok ujian genetika sama daging saya beneran mules,1017397668912353282, a5868ee6d5c5bc31, Ciampea, Ciampea Indonesia,106.69791323626218,-6.612596000000001,besok uji genetika daging mulas,0
2703,@Atikaprames, 2018-07-12, 20:27, Ini kemasannya lucu parah. Rasanya enak. Tapi sayang obat diare:( ,1017399988811227139, 50446076cea9ecf2, Lawang, Lawang Indonesia,112.69393973648451,-7.840223,kemas lucu parah enak sayang obat diare,3
2704,@naomifahma, 2018-07-12, 17:42, Sedang dilanda dehidrasi bikos mules yg berkelanjutan alias diare ,1017358452497104898, 7aca0de034426abb, Ceper, Ceper Indonesia,110.67055204046036,-7.6769145000000005,rundung dehidrasi bikos mulas sambung alias diare,3
2705,@irzhpsy_, 2018-07-12, 18:02, dulcolax daebak!! walaupun udah keluar semua isi perut tetep aja mules. sampe lemes,1017363450228404224, 39c25e0dc7432619, Banyuresmi, Banyuresmi Indonesia,107.90662096767444,-7.164047,obat daebak isi perut mulas lemes,0
2706,@pliyant, 2018-07-12, 16:08, Lagi sakit perut karna datang bulan gini enak nya makan es krim :'),1017334842273382400, 02e66d7942cdaf49, Cikupa, Cikupa Indonesia,106.52720516561294,-6.250499,sakit perut enak makan es krim,2
2707,@sapusaputri_, 2018-07-12, 13:34, efek kenyang ya begitu dah makin jadi begonya wkwkwk ampe sakit perut gua tawa mulu njirr ,1017296030621208576, bf01cad1aa4e7bed, Bekasi Selatan, Bekasi Selatan Indonesia,106.98589472437752,-6.2358325,efek kenyang bego wkwkwk sakit perut gua tawa,2
2708,@Ghinav3, 2018-07-12, 12:00, Kenapa kepala pusing? Mungkin lapar... jawabnya.. Stlh makan  sakit perut bgt... Telat sih makannya jawab nya.. Begitu penting body clock yang baik untuk tubuh yg sehat!,1017272421823287296, 1c47ecb998af2c16, Cipayung, Cipayung Indonesia,106.91229190907136,-6.3306495,kepala pusing lapar makan sakit perut telat makan bodi clock tubuh sehat,2
2709,@Gusriiansyah, 2018-07-12, 20:57, Makan dikit lgsg mules boro2 kenyang ,1017407654740676610, dd88d16e650304a9, Sukmajaya, Sukmajaya Indonesia,106.84753237199268,-6.3969214999999995,makan dikit mulas boro kenyang,0
2710,@dheairy, 2018-07-12, 13:55, Udah mepet mau berangkat kerja tapi tiba-tiba mules melanda adalah sebuah misteri. Kenapa dari tadi pas lagi sante kaga mules maliiiih,1017301316761108480, 56a3ddb48e856c55, Campaka, Campaka Indonesia,107.49935570136623,-6.4936460500000015,mepet berangkat kerja mulas landa misteri dansa kagak mulas maliiiih,0
2711,@meisytap, 2018-07-12, 22:05, silahkan ditonton pak  dijamin bikin mules di bioskop wkwk,1017424601524006912, 6c8aa00f3ecfda7f, Banten, Banten Indonesia,106.11479673475084,-6.437779,sila tonton jamin mulas bioskop wkwk,0
2712,@meisytap, 2018-07-12, 22:07, Score yg bs w kasih diatas 85 deh buat film asli bikin mules di bioskop ini. As always pasti ada kelanjutan ceritanya dongs.. paling seneng dikasih bumbu2 penasaran ni film. have fun!,1017425293416382465, 6c8aa00f3ecfda7f, Banten, Banten Indonesia,106.11479673475084,-6.437779,skor bs w kasih deh film asli mulas bioskop kruk cerita dongs neng kasi bumbu penasaran film has fun,0
2713,@ekakena, 2018-07-12, 14:55, Mules tp lagi diskusi pra PIT jadi sambil tahan mules  – at Four Points by Sheraton Manado,1017316406000418816, 0b3e2cd929545000, Four Points by Sheraton Manado, Four Points by Sheraton Manado,124.8305869102478,1.47003255494646,mulas diskusi pit tahan mulas at four points hotel kayu,0
2714,@dinnaaal, 2018-07-12, 13:54, Sakit perut mulu ishh,1017301084769906689, 409035b65dfc0a42, Cibinong, Cibinong Indonesia,106.83953237255652,-6.4719745,sakit perut ishh,2
2715,@gandyss, 2018-07-13, 05:04, Ketiduran. Kebangun gara2 mules. badannya masih alarm dines malem nih ,1017530180171018241, 5dbc34a8e425f76e, Cirebon Utara, Cirebon Utara Indonesia,108.53642259082493,-6.6801015,tidur bangun mulas tubuh alarm pines maleman,0
2716,@nahlianahal, 2018-07-13, 09:58, Berakhirlah diare ku ini aduhai,1017604272421081089, 8ef1cb1e8aeda2ca, Pauh, Pauh Indonesia,100.50756718980229,-0.910521,diare aduhai,3
2717,@nurumaroh, 2018-07-13, 13:43, MasyaAllah.. Perut berhari hari ga makan pedes biar ga batuk. Saking pengennya sambel  nutul dikit langsg mules ga ketulungan. ,1017660789568630784, 814feb98943c7ce1, Kebomas, Kebomas Indonesia,112.62725139571079,-7.17639,masya perut makan pedas biar batuk saking sambal tutul dikit langsi mulas cape,0
2718,@grestianwar, 2018-07-13, 04:54, Dan gue masih belom bisa tidur juga  sekarang karna sakit perut ,1017527647939645440, ab1b57fe6ccabc07, Tanjung Karang Timur, Tanjung Karang Timur Indonesia,105.29864573927333,-5.4139760999999975,bom tidur sakit perut,2
2719,@Soo_Rya, 2018-07-13, 01:56, Aduhhhh sakit perut!!!!,1017482771906752512, 5b11f2240a885df6, Cikande, Cikande Indonesia,106.34527555147908,-6.161929,aduhhhh sakit perut,2
2720,@deasychicco, 2018-07-13, 02:58, omg pleasee masuk angin gw sampe mules bgt pup yah ampyuun org2 udah lelap gw mules bgt jamah sembuhkan kesehatanku God,1017498406124544000, a0ab46b927a3431d, Tangerang, Tangerang Indonesia,106.63483924338509,-6.186222,ehe pleasee masuk angin mulas bab ampyuun org lelap mulas jamah sembuh awat god,0
2721,@deasychicco, 2018-07-13, 03:00, gw baru inget makan coklat nih yg bikin gw jd batuk aja drop lagi bdnku sampe mules bgt jam segini pagi dinihari td gq lg baru mau merem lgsg ke toilet muless bgt duuuh sembuhkan daku Lord,1017498997156544512, a0ab46b927a3431d, Tangerang, Tangerang Indonesia,106.63483924338509,-6.186222,makan coklat jd batuk drop ebi mulas jam gin pagi pagi td gq merem toilet cape duuuh sembuh daku lord,0
2722,@deasychicco, 2018-07-13, 03:02, kapoook ga lagi2 gw makan coklat ini kalo lg masuk angin ga sehat jd mules pas mata ngantuuk bgt mau sleep dini hari ,1017499520878301186, a0ab46b927a3431d, Tangerang, Tangerang Indonesia,106.63483924338509,-6.186222,teteh makan coklat masuk angin sehat jd mulas mata kantung sleep,0
2723,@estrisonko, 2018-07-13, 13:26, Dalam hal belajar mengajar aku masih newbie. Pertama kali ngajar  aku rada nervous. Gagap  pikiran blank  sakit perut  tapi untungnya bisa diatasi dengan cara ice breaker dulu.,1017656517066047489, 473acb78adf57217, Papua, Papua Indonesia,139.75773209018564,-5.3023217,ajar ajar kali ajar rada grogi gagap pikir blank sakit perut untung es breaker,2
2724,@widyb_, 2018-07-13, 15:26, Tibatiba mules baca judul berita ini  https://twitter.com/rasjogja/status/1017621489934168064 …,1017686814117675008, 526b5b0a9ee00dc6, Sukawati, Sukawati Indonesia,115.26958379254893,-8.583452000000001,henti mulas baca judul berita,0
2725,@restirahmadhani, 2018-07-13, 11:42, Yang sidang siapa yang mules dr pagi siapa hufff,1017630231803248640, aa1d86bcd61a4d55, Pasar Kliwon, Pasar Kliwon Indonesia,110.8457286407451,-7.562927399999999,sidang mulas sport pagi hufff,0
2726,@rakabekk, 2018-07-13, 11:55, Mules ini tak terhentikan. Aku butuh standarnisasi untuk kenyamanan perut,1017633489284284422, 1c47ecb998af2c16, Cipayung, Cipayung Indonesia,106.91229190907136,-6.3306495,mulas henti butuh standar kenyam perut,0
2727,@ynaila_karima, 2018-07-13, 12:00, Seorang anak muda sok-sokan ngopi pagi  berujung mules seharian tak berkesudahan.- me.,1017634772074446850, b6bbc85d8e3411a0, Banjarsari, Banjarsari Indonesia,110.81564512467041,-7.547169699999999,anak muda kopi pagi ujung mulas me,0
2728,@Pak_Baho, 2018-07-13, 13:02, Wahhhh rusak lah pencernaan nya mak  kejam kali ya mak   Pasti dia mencret mencret.......  Beselemak gitu lah mak,1017650563452817409, 42565705ca677b94, Medan Denai, Medan Denai Indonesia,98.72513569556295,3.57454575,wahhhh rusak cerna abah kejam kali abah mencret mencret lemak abah,1
2729,@MarineCulture, 2018-07-13, 15:49, 13 JUL 2018. Tim GRTC telah melaksanakan sesuai prosedure.  Ikan Segar => Proses ulang √  Bahaya Biologis/Mikrobiologis  disebabkan oleh bakteri pathogen    virus/parasit yg dpt menyebabkan keracunan  penyakit infeksi/infestasi  misalnya: E.Coli pathogenik dll.  – at Globalresourcestrader Corporation,1017692484686659584, 07d9eb63d5c80001, Globalresourcestrader Corporation, Globalresourcestrader Corporation,114.79599846257472,-8.181029318136773,sep tim sari laksana sesuai prosedur ikan segar proses ulang bahaya mikrobiologi akibat bakteri patogenesis virus akibat racun sakti infeksi coli patogenik at globalresourcestrader korporatisme,1
2730,@HeniListiyani, 2018-07-13, 20:41, Malam pun berlalu. Pagi tiba. Shalat-mandi  lalu sarapan di hotel. Setelah semalam hanya makan sgt sdkt krn perut terus menerus mules,1017766044138549250, aa1d86bcd61a4d55, Pasar Kliwon, Pasar Kliwon Indonesia,110.8457286407451,-7.562927399999999,malam pagi salat mandi sarap hotel malam makan perut mulas,0
2731,@JeanetteGy, 2018-07-13, 20:30, Karena anak² pernah diare karena aku ganti sabun cuci peralatan mereka. Ternyata detergen sangat berpengaruh pada pencernaan si kecil  Jadi beralih lagi ke sabun cuci yang Free SLS. Aku cobain produk dari Bambi. Mom udah pernah cobain? ,1017763241710120960, 9c74447e60755891, Sukajadi, Sukajadi Indonesia,107.58875456964205,-6.88927375,anak diare ganti sabun cuci lengkap detergen pengaruh cerna alih sabun cuci main sls coba produk tambi ayo coba,3
2732,@anniannoy, 2018-07-13, 19:58, Enakan yg di mamang2 tempo hari  rasa es balokan  ((kemudian diare)),1017755221886242816, 409035b65dfc0a42, Cibinong, Cibinong Indonesia,106.83953237255652,-6.4719745,enak mamang tempo es balok diare,3
2733,@Sintastz, 2018-07-13, 21:01, Ds : pasien mengatakan kepala sering sakit  perut nyeri karena telat makan  kurang tidur. Do : td: 150/60 S : 35 6. Klien tampak pucat  kurang tidur dan kurang istirahat. Dx : gangguan rasa nyaman b.d laporan dan tugas yg terus berdatangan.,1017770997951238144, 8db42fcb0c849088, Lamongan, Lamongan Indonesia,112.3856788050577,-7.1193399999999984,ds pasien kepala sakit perut nyeri telat makan tidur do td s klien pucat tidur istirahat dx ganggu nyaman bd lapor tugas,2
2734,@al_sadewaa, 2018-07-13, 23:02, Mules kakean ngopi,1017801324111413248, 3128cc0bcb803ee2, Sumpiuh, Sumpiuh Indonesia,109.3616420324882,-7.600758349999999,mulas sake kopi,0
2735,@abiirhihii, 2018-07-13, 21:26, percuma selimutan kalo masih didinginin. Mules mas,1017777365559046144, e4b647872c10fc3a, Cikeruh, Cikeruh Indonesia,107.77321172965729,-6.922062,limut dingin mulas mas,0
2736,@egastika, 2018-07-13, 23:36, Itu mangkanya gue ga suka masakan padang atau sejenisnya. Perut gue seharian mules gegara makan rendang + kuah santen. Padahal kata orang itu enak tapi gue sama sekali ga bisa menikmati.,1017809916386349056, d16052cf1200267a, Menteng, Menteng Indonesia,106.84217356555288,-6.1902370000000015,mangkanya suka masakan padang perut mulas gegar makan rendang kuah temanten orang enak nikmat,0
2737,@lutfi_faisal, 2018-07-14, 08:50, Ngantri lama sambil nahan mules itu sesuatu...,1017949391389319168, 39e923d79493cd32, Lima, Lima Indonesia,106.78742563967754,-6.3451445,antri tahan mulas,0
2738,@Riskaa2609, 2018-07-14, 00:37, abis makan mules. kampang,1017825333385441280, c815fa66e7d84e0a, Sepatan, Sepatan Indonesia,106.59173345089049,-6.1221324999999975,abis makan mulas kamp,0
2739,@dinirdiana, 2018-07-14, 06:04, Masih pagi udah mules  mules pengen tidur lagi,1017907617769795584, 62a5c5ffca44cab5, Umbulharjo, Umbulharjo Indonesia,110.38650458778105,-7.8136160000000014,pagi mulas mulas tidur,0
2740,@leedaehwistar, 2018-07-14, 14:23, W baru liat prview aja lgsg mules anjir :o,1018033303587205122, 31e4594e7a7e7e89, Pasar Rebo, Pasar Rebo Indonesia,106.8616602208678,-6.3283165,w liat prview mulas anjir o,0
2741,@iiRmmmaa, 2018-07-14, 11:13, Drama smalem.  Mules dari jam stgh 12 malem. Bikin ga bisa tidur. Jam 4 alhamdulillah tamu bulanan dateng.  Mennn mules hampir 4 jam ampe ga bisa tidur. Harus banget ya nyiksa bgitu... :(,1017985292802723840, d753c2420f2a8da5, Cilandak, Cilandak Indonesia,106.8022659220577,-6.29272805,drama malam mulas jam gram maleman tidur jam alhamdulillah tamu teng mulas jam tidur siksa,0
2742,@ANIMOAA, 2018-07-14, 09:05, Paksa untuk membuang air pada saat keadaan tidak mules,1017953285955731456, 420f122b6bea262c, Lemahabang, Lemahabang Indonesia,107.18428703876046,-6.2976855,paksa buang air mulas,0
2743,@msyahdavi98, 2018-07-14, 08:17, Sakit perut ya Allah nahan bab ,1017941212471291904, 8f6d8fbc7060e679, Kalimantan Timur, Kalimantan Timur Indonesia,116.13535649815245,0.09857749999999996,sakit perut allah tahan bab,2
2744,@selphieusagi, 2018-07-14, 17:28, Pernah denger malah bikin kucing diare  tapi aku ga paham juga.. ga pernah kasih susu ,1018079697668673536, 66555622726ab358, Setia Budi, Setia Budi Indonesia,106.8350755724146,-6.2213485,dengar kucing diare paham kasih susu,3
2745,@BellaMarietha, 2018-07-14, 22:59, Pitik sambal mak par dicampur tea flavor blackcurrant membuat ususku terguncang. Kembung mules gimana gitu  tapi enak.,1018163125491650560, ac26e62c305026f8, Pakis, Pakis Indonesia,112.69521436873724,-7.9612845,welut sambal abah par campur teh flavor blackcurrant usus guncang kembung mulas gim enak,0
2746,@Zam2SW, 2018-07-14, 07:19, Tonggone tuku gelang  melang-melang. Tonggone tuku kalung  bingung. Tonggone tuku lemari  atine iri. Tonggone tuku kulkas  atine panas. Tonggone tuku ceret  yo mencret. . . . #lebaran… https://www.instagram.com/p/BlMQoG_g41e/?utm_source=ig_twitter_share&igshid=101795zt8bul8 …,1017926588812455936, 24952880b7841cbe, Tahunan, Tahunan Indonesia,110.66853444574066,-6.6260460000000005,tonggong tuku gelang langka langka tonggong tuku kalung bingung tonggong tuku lemari upam iri tonggong tuku kulkas upam panas tonggong tuku ceret yo mencret lebaran,1
2747,@chuzn_ituKhilwa, 2018-07-14, 21:28, 14 Juli 2017  Pukul 00:00  Perut mulai mules gak karuan  bingung campur aduk  Pukul 00:30 Kita putuskan berangkat ke Puskesmas  karena lagi2 bingung apakah ini memang tanda klo si tole uda… https://www.instagram.com/p/BlNydKhhdwo/?utm_source=ig_twitter_share&igshid=2rop2pyb5mef …,1018140301003841537, 1d7569702ccd955d, Mager Sari, Mager Sari Indonesia,112.44577268291485,-7.4647875,juli perut mulas karuan bingung campur aduk putus berangkat puskesmas bingung tanda sri,0
2748,@Waldatsania, 2018-07-14, 21:34, Pengen ngajak ke mie setan biar sakit perut dia terus gabisa pulang :((,1018141748831256576, 9144750efe352a18, Tekung, Tekung Indonesia,113.26466791360278,-8.1485155,ajak kopyok setan biar sakit perut pulang,2
