,username,date,time,text,tweetID,placeID,daerah,lokasi,longitude,latitude,result,cluster_result,province
3553,@nissakth, 2018-08-21, 22:03,@nissakth<br>@nissakth<br>@nissakth<br>@nissakth<br>@nissakth<br>@nissakth<br>@nissakth<br>@nissakth<br> Dasar bambankkk aku tuh nungguin sampe deg2an mana mules juga pengen pup grgr deg2an gataunya kamu php aku sebel!!!!!!!!!! @BigHitEnt<br> 22:03 -  201,1.03E+18, c6609bd5bcaf250d, Benda, Benda Indonesia,106.6716894,-6.11737,dasar bambang tunggu degan mulas bab mutisme degan php sebel bighitent,3,Banten
3554,@pradnyathamitha, 2018-08-21, 08:01,@pradnyathamitha<br>@pradnyathamitha<br>@pradnyathamitha<br>@pradnyathamitha<br>@pradnyathamitha<br>@pradnyathamitha<br>@pradnyathamitha<br>@pradnyathamitha<br> aduh  thanks to kwetiau pedas dan hari ini mulai diare  harus segera hunting obat dan skip ser,1.03E+18, f57d760962aa72a0, Denpasar Selatan, Denpasar Selatan Indonesia,115.2257074,-8.7059682,aduh thanks mark kwetiau pedas diare ting obat skip servis motor huhu,4,Bali
3555,@tayapetot, 2018-08-21, 16:58,@tayapetot<br>@tayapetot<br>@tayapetot<br>@tayapetot<br>@tayapetot<br>@tayapetot<br>@tayapetot<br>@tayapetot<br> Bad news kakak-kakak. Sibu mencret dari Jumat  puncaknya hari ini  parah banget mencretnya. Akhirnya kontrol lagi  skrg ditangani oleh dr. Jos,1.03E+18, 9c74447e60755891, Sukajadi, Sukajadi Indonesia,107.5887546,-6.88927375,bad news kakak kakak sibuk mencret jumat puncak parah mencret kontrol tangan sport josh sport josh sibuk diare kasi obat deh bom jg kmrb habis obat huhu doa kakak kakak,5,Jabar
3556,@prasbudiawn, 2018-08-21, 21:32,@prasbudiawn<br>@prasbudiawn<br>@prasbudiawn<br>@prasbudiawn<br>@prasbudiawn<br>@prasbudiawn<br>@prasbudiawn<br>@prasbudiawn<br> Ku rada kasian sama bung komentar ini  dikala ada rally panjang cuma bisa ngomong jeb... Jeb... Jeb.... Takut mencret dicelana,1.03E+18, 4e804e21f22144e1, Kebon Jeruk, Kebon Jeruk Indonesia,106.7756626,-6.185602,rada kasi komentar reli bicara jeb jeb jeb takut mencret celana pasi,5,JKT
3557,@oktiviatun, 2018-08-22, 15:33,@oktiviatun<br>@oktiviatun<br>@oktiviatun<br>@oktiviatun<br>@oktiviatun<br>@oktiviatun<br>@oktiviatun<br>@oktiviatun<br> Botol Pocari yang keempat di hari ini - - gegara diare tak berkesudahan. <br> 15:33 -  2018-08-22 dari  Banjarsari Indonesia<br> 15:33,1.03E+18, b6bbc85d8e3411a0, Banjarsari, Banjarsari Indonesia,110.8156451,-7.5471697,botol psi gegar diare,4,Jateng
3558,@Sutan_RA, 2018-08-22, 16:23,@Sutan_RA<br>@Sutan_RA<br>@Sutan_RA<br>@Sutan_RA<br>@Sutan_RA<br>@Sutan_RA<br>@Sutan_RA<br>@Sutan_RA<br> Bukan cuman mules...mencret iya<br> 16:23 -  2018-08-22 dari  Bantargebang Indonesia<br> 16:23 -  2018-08-22 dari  Bantargebang Indonesia<br> 16:23 - ,1.03E+18, c6a607c04dc57c9f, Bantargebang, Bantargebang Indonesia,107.0088004,-6.316221,cuman mencret iya,5,Jabar
3559,@chanoelpark, 2018-08-22, 12:08,@chanoelpark<br>@chanoelpark<br>@chanoelpark<br>@chanoelpark<br>@chanoelpark<br>@chanoelpark<br>@chanoelpark<br>@chanoelpark<br> knp si w mules mulu<br> 12:08 -  2018-08-22 dari  Serpong Indonesia<br> 12:08 -  2018-08-22 dari  Serpong Indonesia<br> 12:08 ,1.03E+18, 7706827e5ae21f3f, Serpong, Serpong Indonesia,106.6874414,-6.307296,w mulas,3,Banten
3560,@syanti_nech, 2018-08-22, 11:24,@syanti_nech<br>@syanti_nech<br>@syanti_nech<br>@syanti_nech<br>@syanti_nech<br>@syanti_nech<br>@syanti_nech<br>@syanti_nech<br> Sama sx ga bisa makan dr smlm   sx'a minum susu lgsg sakit perut'a oouufff <br> 11:24 -  2018-08-22 dari  Cibinong Indonesia<b,1.03E+18, 409035b65dfc0a42, Cibinong, Cibinong Indonesia,106.8395324,-6.4719745,sx makan sport smlm sxa minum susu sakit perut oouufff,2,Jabar
3561,@DenayuHappy, 2018-08-22, 13:23,@DenayuHappy<br>@DenayuHappy<br>@DenayuHappy<br>@DenayuHappy<br>@DenayuHappy<br>@DenayuHappy<br>@DenayuHappy<br>@DenayuHappy<br> Mules bet :( wkwk<br> 13:23 -  2018-08-22 dari  Cipayung Indonesia<br> 13:23 -  2018-08-22 dari  Cipayung Indonesia<br> 13:23 ,1.03E+18, 1c47ecb998af2c16, Cipayung, Cipayung Indonesia,106.9122919,-6.3306495,mulas bet wkwk,3,JKT
3562,@nissakth, 2018-08-22, 21:57,@nissakth<br>@nissakth<br>@nissakth<br>@nissakth<br>@nissakth<br>@nissakth<br>@nissakth<br>@nissakth<br> 3 menit lagi!!!! Aku deg2an sakit perut<br> 21:57 -  2018-08-22 dari  Benda Indonesia<br> 21:57 -  2018-08-22 dari  Benda Indonesia<br> 21:57 -  2018-,1.03E+18, c6609bd5bcaf250d, Benda, Benda Indonesia,106.6716894,-6.11737,menit degan sakit perut,2,Banten
3563,@rnntshpm, 2018-08-22, 22:01,@rnntshpm<br>@rnntshpm<br>@rnntshpm<br>@rnntshpm<br>@rnntshpm<br>@rnntshpm<br>@rnntshpm<br>@rnntshpm<br> Makan nasi bungkus be genyol  enaknya rwar byasak.  Abis itu diare   Sindrom adaptasi ulang gini amat  salah makan dikit aja sakit <br> 22:01 -  2018-,1.03E+18, d88db2919bf03a65, Denpasar Timur, Denpasar Timur Indonesia,115.2391126,-8.6334074,makan nasi bungkus be nyak enak rwar byasak abis diare sindrom adaptasi ulang salah makan dikit sakit,0,Bali
3564,@herungrh_, 2018-08-22, 22:14,@herungrh_<br>@herungrh_<br>@herungrh_<br>@herungrh_<br>@herungrh_<br>@herungrh_<br>@herungrh_<br>@herungrh_<br> Berharap Lin Dan pas main tiba-tiba mules mencret boleh nggk? #RecehkanTwitter #AsianGames2018 #badmintonasiangames2018 #FinalBadmintonAG18 #E,1.03E+18, f0e7c80a4c76557a, Dempet, Dempet Indonesia,110.7199747,-6.985059,harap lin main mulas mencret recehkantwitter pasi badminton badminton energi pasi,5,Jateng
3565,@krismastuti, 2018-08-22, 22:07,@krismastuti<br>@krismastuti<br>@krismastuti<br>@krismastuti<br>@krismastuti<br>@krismastuti<br>@krismastuti<br>@krismastuti<br> Cuma #badmintonasiangames2018 yang bisa bikin mules dari partai pertama sampai sekarang <br> 22:07 -  2018-08-22 dari  Tegalre,1.03E+18, 9131ec0f892bace2, Tegalrejo, Tegalrejo Indonesia,110.357316,-7.7794508,badminton mulas partai,3,DIY
3566,@misdianto, 2018-08-22, 21:22,@misdianto<br>@misdianto<br>@misdianto<br>@misdianto<br>@misdianto<br>@misdianto<br>@misdianto<br>@misdianto<br> Nonton pinal Badminton Beregu Putra yg cukup mbikin mules...  Ayo Indonesia dapatkan emasnya  #AsianGame2018 #AG2018 #EnergyOfAsia<br> 21:22 -,1.03E+18, 741a800e40e6f5e0, Duren Sawit, Duren Sawit Indonesia,106.9272917,-6.2391475,tonton pal badminton regu putra mulas ayo indonesia emas mansiang ag energi,3,JKT
3567,@Qodir_Uki, 2018-08-22, 21:41,@Qodir_Uki<br>@Qodir_Uki<br>@Qodir_Uki<br>@Qodir_Uki<br>@Qodir_Uki<br>@Qodir_Uki<br>@Qodir_Uki<br>@Qodir_Uki<br> Rally nya bikin mules...<br> 21:41 -  2018-08-22 dari  Jombang Indonesia<br> 21:41 -  2018-08-22 dari  Jombang Indonesia<br> 21:41 -  2018-08-,1.03E+18, f14dd0ce14c3e031, Jombang, Jombang Indonesia,112.2191018,-7.543501,reli mulas,3,Jatim
3568,@LaLuz22, 2018-08-22, 15:18,@LaLuz22<br>@LaLuz22<br>@LaLuz22<br>@LaLuz22<br>@LaLuz22<br>@LaLuz22<br>@LaLuz22<br>@LaLuz22<br> Kemaren sore  ai and mai mama diare karena makan tahu isi pedes. Both mengaku bangun dini hari karena mules. Sakit. Banget.  Tida kapoq  pagi ini mamake pesen,1.03E+18, f463bae55371d3bf, Purbalingga, Purbalingga Indonesia,109.3813615,-7.400508,kemarin sore ai and mai mama diare makan isi pedas both bangun mulas sakit kapok pagi mamak sen isi pedas makan diare hmm lidah over usus prioritas pakuncen,0,Jateng
3569,@alfinluthvi, 2018-08-22, 13:22,@alfinluthvi<br>@alfinluthvi<br>@alfinluthvi<br>@alfinluthvi<br>@alfinluthvi<br>@alfinluthvi<br>@alfinluthvi<br>@alfinluthvi<br> Hahaha bikin mencret tau ..racun<br> 13:22 -  2018-08-22 dari  Rumpin Indonesia<br> 13:22 -  2018-08-22 dari  Rumpin Indonesia,1.03E+18, 683c27f5f27b3c48, Rumpin, Rumpin Indonesia,106.6401726,-6.441801,hahaha mencret racun,5,Jabar
3570,@redcherrybts, 2018-08-22, 21:55,@redcherrybts<br>@redcherrybts<br>@redcherrybts<br>@redcherrybts<br>@redcherrybts<br>@redcherrybts<br>@redcherrybts<br>@redcherrybts<br> PERUT GUE MULES @BigHitEnt<br> 21:55 -  2018-08-22 dari  Rungkut Indonesia<br> 21:55 -  2018-08-22 dari  Rungkut Indon,1.03E+18, a933df63601f2338, Rungkut, Rungkut Indonesia,112.8040266,-7.314341,perut mulas bighitent,3,Jatim
3571,@RidhoLazeryanda, 2018-08-22, 09:18,"@RidhoLazeryanda<br>@RidhoLazeryanda<br>@RidhoLazeryanda<br>@RidhoLazeryanda<br>@RidhoLazeryanda<br>@RidhoLazeryanda<br>@RidhoLazeryanda<br>@RidhoLazeryanda<br> Masih belum mules"" juga  oke masih di Pantau..<br> 09:18 -  2018-08-22 dari  II.X.XI.VI.Lingku",1.03E+18, 1d1d69e4adeba0b2, II.X.XI.VI.Lingkung, II.X.XI.VI.Lingkung Indonesia,100.3050554,-0.566723,mulas oke pantau,3,Sumbar
3572,@siigooyy, 2018-08-22, 14:12,@siigooyy<br>@siigooyy<br>@siigooyy<br>@siigooyy<br>@siigooyy<br>@siigooyy<br>@siigooyy<br>@siigooyy<br> 3 hari diare serasa udah kurus bgt:(<br> 14:12 -  2018-08-22 dari  Candipuro Indonesia<br> 14:12 -  2018-08-22 dari  Candipuro Indonesia<br> 14:12 -  ,1.03E+18, 5adffd7fc0185bd8, Candipuro, Candipuro Indonesia,113.0620982,-8.173803,diare serasa kurus,4,Jatim
3573,@tayapetot, 2018-08-22, 05:21,@tayapetot<br>@tayapetot<br>@tayapetot<br>@tayapetot<br>@tayapetot<br>@tayapetot<br>@tayapetot<br>@tayapetot<br> Sekarang Sibu udah gak sakit lagi ya  udah gak harus pup mencret terus lagi.  Sibu yang tenang dan bahagia ya disana. Thaya pasti bakalan kang,1.03E+18, bba02d4c41e99d19, Tarogong, Tarogong Indonesia,107.8636675,-7.1895495,sibuk sakit bab mencret sibuk tenang bahagia hara kangen sibuk,5,Jabar
3574,@athzhaf, 2018-08-22, 05:20,@athzhaf<br>@athzhaf<br>@athzhaf<br>@athzhaf<br>@athzhaf<br>@athzhaf<br>@athzhaf<br>@athzhaf<br> Gamau makan dan minum.  Pas waktunya tidur  Sibu emang biasa tidur sama aku  barengan dan aku peluk. Ku bawa ke kamar.  Tapi Sibu perutnya bunyi kayak yang mu,1.03E+18, bba02d4c41e99d19, Tarogong, Tarogong Indonesia,107.8636675,-7.1895495,cape makan minum tidur sibuk tidur bareng peluk bawa kamar sibuk perut bunyi mulas bab simpan kotak pasir sibuk muntah mencret dikit,0,Jabar
3575,@heynads_, 2018-08-22, 08:59,@heynads_<br>@heynads_<br>@heynads_<br>@heynads_<br>@heynads_<br>@heynads_<br>@heynads_<br>@heynads_<br> sarapan pangkal mules.<br> 08:59 -  2018-08-22 dari  Lowokwaru Indonesia<br> 08:59 -  2018-08-22 dari  Lowokwaru Indonesia<br> 08:59 -  2018-08-22 dar,1.03E+18, 31569f33fbe4e733, Lowokwaru, Lowokwaru Indonesia,112.6068496,-7.943315,sarap pangkal mulas,3,Jatim
3576,@ekasastraid, 2018-08-22, 10:52,@ekasastraid<br>@ekasastraid<br>@ekasastraid<br>@ekasastraid<br>@ekasastraid<br>@ekasastraid<br>@ekasastraid<br>@ekasastraid<br> Mengantarkan Ibu Iis ke @rsudcianjur  sakit Diare dari Kampung Cimuti Desa Sukasari Kec Karangtengah @PemkabCianjur. Terimakas,1.03E+18, 07d9e8ac8a888001, RSUD Cianjur, RSUD Cianjur,106.790081,-6.339271,iis bogor sakit diare kampung tuhu desa kasar kabupaten tengteng pemkabcianjur terima damping tugas raya idulfitri fitri bausastra dprdcianjur at rsud bogor,4,Jabar
3577,@adlinakhadijah, 2018-08-22, 10:55,@adlinakhadijah<br>@adlinakhadijah<br>@adlinakhadijah<br>@adlinakhadijah<br>@adlinakhadijah<br>@adlinakhadijah<br>@adlinakhadijah<br>@adlinakhadijah<br> Kok tweet mu kabeh sek tak woco bab WC tho. Sedih aku tu bacanya. Ikutan sakit perut<br> 10:55 -  2018,1.03E+18, 056aebe033b8a599, Palang, Palang Indonesia,112.1482467,-6.9383675,tweet mawon sek woco bab wc sedih tu baca sakit perut,2,Jatim
3578,@milyunifirdaus, 2018-08-22, 11:03,@milyunifirdaus<br>@milyunifirdaus<br>@milyunifirdaus<br>@milyunifirdaus<br>@milyunifirdaus<br>@milyunifirdaus<br>@milyunifirdaus<br>@milyunifirdaus<br> sakit perut  parah <br> 11:03 -  2018-08-22 dari  Cakung Indonesia<br> 11:03 -  2018-08-22 dari  Cakun,1.03E+18, ac9f3b0d4a96ff80, Cakung, Cakung Indonesia,106.9473925,-6.18487245,sakit perut parah,2,JKT
3579,@athzhaf, 2018-08-22, 05:20,@athzhaf<br>@athzhaf<br>@athzhaf<br>@athzhaf<br>@athzhaf<br>@athzhaf<br>@athzhaf<br>@athzhaf<br> Pas diperiksa  Sibu pup lagi mencret. Dokter bilang Sibu diare. Akhirnya dikasih obat  ada 2 macem  obat cacing sama obat cair gitu (mungkin untuk diarenya). ,1.03E+18, bba02d4c41e99d19, Tarogong, Tarogong Indonesia,107.8636675,-7.1895495,periksa sibuk bab mencret dokter bilang sibuk diare kasi obat obat cacing obat cair diare selesai obat sibuk pergi garut pergi dokter rumah makan jembatan cicalengka,4,Jabar
3580,@chachaSAF, 2018-08-22, 07:56,@chachaSAF<br>@chachaSAF<br>@chachaSAF<br>@chachaSAF<br>@chachaSAF<br>@chachaSAF<br>@chachaSAF<br>@chachaSAF<br> Feels like my body not mine anymore beb makan cheating dikit lngsung sakit2 muntah diare dll. Akutuh pengen makan yg aneh2 we<br> 07:56 -  201,1.03E+18, 4e804e21f22144e1, Kebon Jeruk, Kebon Jeruk Indonesia,106.7756626,-6.185602,feels like jap bodi not mes beb makan cheating dikit sakit muntah diare kutut makan aneh we,0,JKT
3581,@tayapetot, 2018-08-22, 05:20,@tayapetot<br>@tayapetot<br>@tayapetot<br>@tayapetot<br>@tayapetot<br>@tayapetot<br>@tayapetot<br>@tayapetot<br> Sekitar 2 jam  aku terus peluk Sibu pakai selimut  terkadang Sibu pup mencret lagi dan aku bersihin.  Sibu posisi tidur tapi gak kayak biasany,1.03E+18, bba02d4c41e99d19, Tarogong, Tarogong Indonesia,107.8636675,-7.1895495,jam peluk sibuk pakai selimut terkadang sibuk bab mencret bersih sibuk posisi tidur tidur aneh pikir positif,5,Jabar
3582,@taufikshanjaya, 2018-08-22, 11:03,@taufikshanjaya<br>@taufikshanjaya<br>@taufikshanjaya<br>@taufikshanjaya<br>@taufikshanjaya<br>@taufikshanjaya<br>@taufikshanjaya<br>@taufikshanjaya<br> makan yang pedes pedes akhirnya mules mules. mmm lemah<br> 11:03 -  2018-08-22 dari  Kramat Jati Indon,1.03E+18, 0e960886390aa80d, Kramat Jati, Kramat Jati Indonesia,106.8705935,-6.275768,makan pedas pedas mulas mulas mmm lemah,0,JKT
3583,@tayapetot, 2018-08-22, 05:20,@tayapetot<br>@tayapetot<br>@tayapetot<br>@tayapetot<br>@tayapetot<br>@tayapetot<br>@tayapetot<br>@tayapetot<br> Sibu dari hari Minggu kalau gak salah mencret terus  puncaknya kemarin  hari Senin mencret parah  pupnya air dan ada minyaknya gitu. Aku gatau,1.03E+18, bba02d4c41e99d19, Tarogong, Tarogong Indonesia,107.8636675,-7.1895495,sibuk minggu salah mencret puncak kemarin senin mencret parah bab air minyak sibuk sore bawa dokter kali nang sport josh sport fafa,5,Jabar
3584,@tayapetot, 2018-08-22, 05:20,@tayapetot<br>@tayapetot<br>@tayapetot<br>@tayapetot<br>@tayapetot<br>@tayapetot<br>@tayapetot<br>@tayapetot<br> Gamau makan dan minum.  Pas waktunya tidur  Sibu emang biasa tidur sama aku  barengan dan aku peluk. Ku bawa ke kamar.  Tapi Sibu perutnya bun,1.03E+18, bba02d4c41e99d19, Tarogong, Tarogong Indonesia,107.8636675,-7.1895495,cape makan minum tidur sibuk tidur bareng peluk bawa kamar sibuk perut bunyi mulas bab simpan kotak pasir sibuk muntah mencret dikit,0,Jabar
3585,@tayapetot, 2018-08-22, 05:20,@tayapetot<br>@tayapetot<br>@tayapetot<br>@tayapetot<br>@tayapetot<br>@tayapetot<br>@tayapetot<br>@tayapetot<br> Pas diperiksa  Sibu pup lagi mencret. Dokter bilang Sibu diare. Akhirnya dikasih obat  ada 2 macem  obat cacing sama obat cair gitu (mungkin u,1.03E+18, bba02d4c41e99d19, Tarogong, Tarogong Indonesia,107.8636675,-7.1895495,periksa sibuk bab mencret dokter bilang sibuk diare kasi obat obat cacing obat cair diare selesai obat sibuk pergi garut pergi dokter rumah makan jembatan cicalengka,4,Jabar
3586,@DikaaSeptian, 2018-08-22, 01:17,@DikaaSeptian<br>@DikaaSeptian<br>@DikaaSeptian<br>@DikaaSeptian<br>@DikaaSeptian<br>@DikaaSeptian<br>@DikaaSeptian<br>@DikaaSeptian<br> Sapi disini mah belinya disulawesi. Pas beli gendut  pas sampe kurus  udah gitu utah2an  mencret lagi. :(<br> 01:17 - ,1.03E+18, 2d8ffa83ff4be24e, Cibeunying Kidul, Cibeunying Kidul Indonesia,107.6501197,-6.89855745,sapi mah beli disulawesi beli gendut kurus tahan mencret,5,Jabar
3587,@Lazuardclaudia8, 2018-08-22, 20:07,@Lazuardclaudia8<br>@Lazuardclaudia8<br>@Lazuardclaudia8<br>@Lazuardclaudia8<br>@Lazuardclaudia8<br>@Lazuardclaudia8<br>@Lazuardclaudia8<br>@Lazuardclaudia8<br> Masih mules lagi ini. Liat kevin. #AsianGames2018<br> 20:07 -  2018-08-22 dari  Lawang Indones,1.03E+18, 50446076cea9ecf2, Lawang, Lawang Indonesia,112.6939397,-7.840223,mulas liat april pasi,3,Jatim
3588,@hamida_maurer, 2018-08-22, 19:33,@hamida_maurer<br>@hamida_maurer<br>@hamida_maurer<br>@hamida_maurer<br>@hamida_maurer<br>@hamida_maurer<br>@hamida_maurer<br>@hamida_maurer<br> Godaan pengen makan pedes ⇨galau pedes/enggak ⇨akhirnya pake sambel ⇨dirasa kurang jdi nambah sambel⇨i,1.03E+18, 93d9de3036fe3ecc, Lohbener, Lohbener Indonesia,108.251951,-6.390409,goda makan pedas galau senggak pakai sambal belit the start panas perut diare janji makan pedas repeat,0,Jabar
3589,@sallyfauzi, 2018-08-22, 19:00,@sallyfauzi<br>@sallyfauzi<br>@sallyfauzi<br>@sallyfauzi<br>@sallyfauzi<br>@sallyfauzi<br>@sallyfauzi<br>@sallyfauzi<br> Duh....set kedua bikin mules. Sampe gak sanggup ngetweet...  Go.. Anthony<br> 19:00 -  2018-08-22 dari  Pasar Rebo Indonesia<br> 19:00,1.03E+18, 31e4594e7a7e7e89, Pasar Rebo, Pasar Rebo Indonesia,106.8616602,-6.3283165,alias mulas sanggup ngetweet go anthony,3,JKT
3590,@tinntachnurzein, 2018-08-22, 19:03,@tinntachnurzein<br>@tinntachnurzein<br>@tinntachnurzein<br>@tinntachnurzein<br>@tinntachnurzein<br>@tinntachnurzein<br>@tinntachnurzein<br>@tinntachnurzein<br> kkkkkkk....bagus itu buat obat sakit perut pengganti oralit <br> 19:03 -  2018-08-22 dari  Cil,1.03E+18, b0f1e0022c9f810a, Cileunyi, Cileunyi Indonesia,107.7389976,-6.9298315,kkkkkkkbagus obat sakit perut ganti oralit,2,Jabar
3591,@ladymugy, 2018-08-22, 19:03,@ladymugy<br>@ladymugy<br>@ladymugy<br>@ladymugy<br>@ladymugy<br>@ladymugy<br>@ladymugy<br>@ladymugy<br> Perut ikut mules yaowooohhhh~<br> 19:03 -  2018-08-22 dari  Randudongkal Indonesia<br> 19:03 -  2018-08-22 dari  Randudongkal Indonesia<br> 19:03 -  2,1.03E+18, 325e212f604b612a, Randudongkal, Randudongkal Indonesia,109.3093905,-7.049573,perut mulas yaowooohhhh,3,Jateng
3592,@PS_gudilman, 2018-08-22, 18:56,@PS_gudilman<br>@PS_gudilman<br>@PS_gudilman<br>@PS_gudilman<br>@PS_gudilman<br>@PS_gudilman<br>@PS_gudilman<br>@PS_gudilman<br> Bikin mules baaang<br> 18:56 -  2018-08-22 dari  Grogol Petamburan Indonesia<br> 18:56 -  2018-08-22 dari  Grogol Petamburan I,1.03E+18, 2cd5efeb7102867f, Grogol Petamburan, Grogol Petamburan Indonesia,106.7907021,-6.1618445,mulas,3,JKT
3593,@Widhiidiw, 2018-08-22, 19:16,@Widhiidiw<br>@Widhiidiw<br>@Widhiidiw<br>@Widhiidiw<br>@Widhiidiw<br>@Widhiidiw<br>@Widhiidiw<br>@Widhiidiw<br> Diare sempet tp skrg lg demam dan radang tenggorokan<br> 19:16 -  2018-08-22 dari  Lima Indonesia<br> 19:16 -  2018-08-22 dari  Lima Indonesia,1.03E+18, 39e923d79493cd32, Lima, Lima Indonesia,106.7874256,-6.3451445,diare demam radang tenggorok,4,Jabar
3594,@ladymugy, 2018-08-22, 21:51,@ladymugy<br>@ladymugy<br>@ladymugy<br>@ladymugy<br>@ladymugy<br>@ladymugy<br>@ladymugy<br>@ladymugy<br> Mencret mencret dah ini  gilaaaakkkk<br> 21:51 -  2018-08-22 dari  Randudongkal Indonesia<br> 21:51 -  2018-08-22 dari  Randudongkal Indonesia<br> 21:,1.03E+18, 325e212f604b612a, Randudongkal, Randudongkal Indonesia,109.3093905,-7.049573,mencret mencret gilaaaakkkk,5,Jateng
3595,@azul_fickar, 2018-08-22, 23:04,@azul_fickar<br>@azul_fickar<br>@azul_fickar<br>@azul_fickar<br>@azul_fickar<br>@azul_fickar<br>@azul_fickar<br>@azul_fickar<br> Mules pas di kereta itu amat sangat menyebalkan <br> 23:04 -  2018-08-22 dari  Setia Budi Indonesia<br> 23:04 -  2018-08-22 da,1.03E+18, 66555622726ab358, Setia Budi, Setia Budi Indonesia,106.8350756,-6.2213485,mulas kereta sebal,3,JKT
3596,@NaviAgustina, 2018-08-22, 17:36,@NaviAgustina<br>@NaviAgustina<br>@NaviAgustina<br>@NaviAgustina<br>@NaviAgustina<br>@NaviAgustina<br>@NaviAgustina<br>@NaviAgustina<br> diare ya mba  syafakillah semoga lekas sembuh :)<br> 17:36 -  2018-08-22 dari  Pejagoan Indonesia<br> 17:36 -  2018-08,1.03E+18, 704347f709573e46, Pejagoan, Pejagoan Indonesia,109.6427144,-7.6327015,diare mbak syafaat moga lekas sembuh,4,Jateng
3597,@nasnanasnas, 2018-08-22, 17:55,@nasnanasnas<br>@nasnanasnas<br>@nasnanasnas<br>@nasnanasnas<br>@nasnanasnas<br>@nasnanasnas<br>@nasnanasnas<br>@nasnanasnas<br> Mules+deg degan yang berkepanjangan sudah mulai terasa sodara sodara~<br> 17:55 -  2018-08-22 dari  Nusa Tenggara Timur Indone,1.03E+18, 7b6d4729251ea40b, Nusa Tenggara Timur, Nusa Tenggara Timur Indonesia,120.5980476,-8.5098945,cape degan saudara saudara,3,NTT
3598,@Lazuardclaudia8, 2018-08-22, 18:10,@Lazuardclaudia8<br>@Lazuardclaudia8<br>@Lazuardclaudia8<br>@Lazuardclaudia8<br>@Lazuardclaudia8<br>@Lazuardclaudia8<br>@Lazuardclaudia8<br>@Lazuardclaudia8<br> Tegang  mules  deg degan nonton final badminton Indonesia VS China #AsianGames2018<br> 18:10 -,1.03E+18, 50446076cea9ecf2, Lawang, Lawang Indonesia,112.6939397,-7.840223,tegang mulas deg degan tonton final badminton indonesia versus cina pasi,3,Jatim
3599,@putrymariza, 2018-08-22, 23:23,@putrymariza<br>@putrymariza<br>@putrymariza<br>@putrymariza<br>@putrymariza<br>@putrymariza<br>@putrymariza<br>@putrymariza<br> Seharian bolak balik kamar mandi teruss. Mules aja pekara makan apa ya semalam <br> 23:23 -  2018-08-22 dari  Medan Sunggal In,1.03E+18, 4a8036559f6cf19b, Medan Sunggal, Medan Sunggal Indonesia,98.63499177,3.591893,bolak kamar mandi teruss mulas kara makan malam,0,Sumut
3600,@Olenisme, 2018-08-23, 09:59,@Olenisme<br>@Olenisme<br>@Olenisme<br>@Olenisme<br>@Olenisme<br>@Olenisme<br>@Olenisme<br>@Olenisme<br> Jgn pernah pilih WC jongkok kalau anda sedang dalam keadaan mancret-mencret !!!<br> 09:59 -  2018-08-23 dari  Pondok Aren Indonesia<br> 09:59 -  2018-,1.03E+18, 9dca48bb616068a2, Pondok Aren, Pondok Aren Indonesia,106.7085466,-6.2665075,pilih wc jongkok manci mencret,5,Banten
3601,@cikachika, 2018-08-23, 05:58,@cikachika<br>@cikachika<br>@cikachika<br>@cikachika<br>@cikachika<br>@cikachika<br>@cikachika<br>@cikachika<br> sakit perut ketika menstruasi. rasanya ingin rebahan aja di rumah  tapi sekoalh membutuhkan tanggung jawabku.<br> 05:58 -  2018-08-23 dari  Ca,1.03E+18, ac9f3b0d4a96ff80, Cakung, Cakung Indonesia,106.9473925,-6.18487245,sakit perut menstruasi rebah rumah koa tanggung,2,JKT
3602,@AdityaRaac, 2018-08-23, 00:15,@AdityaRaac<br>@AdityaRaac<br>@AdityaRaac<br>@AdityaRaac<br>@AdityaRaac<br>@AdityaRaac<br>@AdityaRaac<br>@AdityaRaac<br> Tengah malem mules e...<br> 00:15 -  2018-08-23 dari  Duren Sawit Indonesia<br> 00:15 -  2018-08-23 dari  Duren Sawit Indonesia<br> 00,1.03E+18, 741a800e40e6f5e0, Duren Sawit, Duren Sawit Indonesia,106.9272917,-6.2391475,maleman mulas e,3,JKT
