,username,date,time,text,tweetID,placeID,daerah,lokasi,longitude,latitude,result
1650,@dyniroxee, 2018-05-13, 00:42, Udh beberapa hari ini sakit perut sampe ke pinggang,995358658794930183, 0e960886390aa80d, Kramat Jati, Kramat Jati Indonesia,106.87059351073131,-6.275767999999999,kalo sakit perut ampe tuju pinggang
1651,@Ekkkky11, 2018-05-14, 08:51, Batuk plus mules plus filek plus lafer plus maceeet = nikmatin saja ~ ,995844086929092608, 5053899b6acdd6eb, Palmerah, Palmerah Indonesia,106.80146044177187,-6.18947,batuk plus mulas plus batuk plus lulus plus macet nikmat
1652,@ullump, 2018-05-14, 07:15, dan kenapa jadi mules pas doi chat dan bilang 'aku budal' ?,995819924789518336, 31569f33fbe4e733, Lowokwaru, Lowokwaru Indonesia,112.60684962877414,-7.943314999999999,mulas pas doi chat bilang rudal
1653,@titymargana, 2018-05-14, 15:35, Di komen2 nya bang @fadlizon banyak tuh. Isinya maki2 mulu. Mules bacanya.,995945733734858753, f48804e2e35d1099, Pasar Minggu, Pasar Minggu Indonesia,106.83613013640064,-6.293493,sidi komentar bang fadlizon nih isi maki mules baca
1654,@dityatuxlin, 2018-05-14, 08:55, Jam dua pagi ketika sebagian besar orang tidur dan menikmati mimpi indahnya... Aku berjuang melawan mules dan akhirnya sukses boker. ,995844994257698817, f339acbd799e8a84, Boyolali, Boyolali Indonesia,110.59332353964058,-7.5179895000000005,jam pagi orang tidur nikmat mimpi indah juang lawan mulas sukses beol
1655,@Icha81744148, 2018-05-14, 19:36, Yaaahhh dy nya gk tauuuu Seriiuusss kk mules nieh tahan ketawa muluuu deee #SemangatK2RLBuatRizkiRidho,996006387590164481, 63f5120e2acfbb0d, Selong, Selong Indonesia,116.55333507363716,-8.657239500000001,yaaahhh dy gk tauuuu seriiuusss pas mulas nih tahan ketawa muluuu deee semangatkrlbuatrizkiridho
1656,@MarineCulture, 2018-05-14, 16:15, 14 MAY 2018. Tim GRTC telah melaksanakan sesuai prosedure.  Ikan Segar => Proses ulang √  Bahaya Biologis/Mikrobiologis  disebabkan oleh bakteri pathogen   virus/parasit yg dpt menyebabkan keracunan  penyakit infeksi/infestasi  misalnya: E.Coli pathogenik dll.   Sumber: BKIPM. ,995955806150410240, 3bd26dc3bcd6d4a6, Gerokgak, Gerokgak Indonesia,114.79315069345293,-8.205136999999999, jun  tim grtc laksana sesuai prosedur ikan segar proses ulang bahaya mikrobiologis akibat bakteri patogenesis virus yg akibat racun sakti infeksi coli patogenik sumber bawat
1657,@Dimpaldimpil, 2018-05-14, 09:36, Pantesan saya bangun tidur langsung mules  ada mention nggabeneer,995855258671726592, 408ad88ee0345f7d, Depok, Depok Indonesia,110.40824265575323,-7.76769565,abis bangun tidur langsung mulas mention
1658,@arralarasati, 2018-05-14, 09:48, Paginya samasama mules.. @NirmalaFH mules karna salah makan.. aku mules karna pagi2 udah kedatengan audit ,995858268034555904, ff9e68b32107be4f, Kedung Banteng, Kedung Banteng Indonesia,109.20175728720602,-7.331625499999999,pagi mulas demon mulas salah makan mulas pagi uda ara audit
1659,@koroisthebest, 2018-05-14, 22:50, Bisa buat bikin satu team Madrid diare ngga mbah pas Final UCL? ,996055278637350912, 4e804e21f22144e1, Kebon Jeruk, Kebon Jeruk Indonesia,106.77566264806022,-6.1856019999999985,bikin tim madrid diare mbah pas final ucl
1660,@devinzhen, 2018-05-15, 11:38, Itu si pelaku boom bunuh dirinya ??? Gila mules gw liat fotonya... mual ,996248315510472704, 2cd5efeb7102867f, Grogol Petamburan, Grogol Petamburan Indonesia,106.79070212617808,-6.1618445,sang laku boom bunuh gila mulas gue liat foto mual
1661,@adjie_nomotto, 2018-05-15, 10:07, biasanya kalo abis sarapan mules. sekarang kalo abis sarapan malah kangen.,996225618537730048, f48804e2e35d1099, Pasar Minggu, Pasar Minggu Indonesia,106.83613013640064,-6.293493,kalo abis sarap mulas kalo abis sarap kangen
1662,@dwiuun13, 2018-05-15, 12:19, Kemarin kepala pusing  badan kedinginan  pagi diare  siang panas dingin  mlm di kerok  sekarang badan ngilu2. ,996258832090218496, 83255c3dbe503f8f, Cibeunying Kaler, Cibeunying Kaler Indonesia,107.62925225174729,-6.8864112,kemarin kepala pusing badan dingin pagi diare siang panas dingin malam sidi kerok badan ngilu
1663,@DidiCahya, 2018-05-15, 21:31, Di satu sisi aku dicekoki pemahaman baru dalam beragama  di sisi lain aku mencret. Dosis doktrinnya terlalu keras.  Hari pertama Pondok Ramadan langsung sumeng. Besoknya pas mau berangkat hari kedua  badan panas.  Ada konflik batin  bingung mau ngikut pemahaman yg mana.,996397647211589632, a933df63601f2338, Rungkut, Rungkut Indonesia,112.8040266405806,-7.3143410000000015,sidi sisi cekok paham ragam sidi sisi mencret dosis doktrin keras pondok ramadan langsung leng besok pas berangkat badan panas konflik batin bingung paham yg
1664,@maman1965, 2018-05-15, 17:58, Siapkan Oralit,996344022909075456, 66555622726ab358, Setia Budi, Setia Budi Indonesia,106.8350755724146,-6.2213485,oralit
1665,@apriel2704, 2018-05-15, 07:25, Semaleman mendadak diare dan pagi ini ku lemas ,996184841065558022, 5794dab240ed5b5f, Balaraja, Balaraja Indonesia,106.45051993712616,-6.1780265,maleman dadak diare pagi mu lemas
1666,@apriel2704, 2018-05-15, 20:53, Udah 2 hari perut gak enakin banget  diare kok masih lanjut ,996388166151032832, 5794dab240ed5b5f, Balaraja, Balaraja Indonesia,106.45051993712616,-6.1780265, perut enak banget diare
1667,@endotapanuntun, 2018-05-15, 20:58, Maunya apa si ini perut. Tadi mules  giliran udah jongkok cuma kentut doang. Aku belum poop seharian loh ya.,996389376278970368, 62a5c5ffca44cab5, Umbulharjo, Umbulharjo Indonesia,110.38650458778105,-7.8136160000000014,sang perut mulas gilir uda jongkok kentut doang beol loh ya
1668,@Intanputri_17, 2018-05-15, 21:43, Kalo bisa milih  gamau pilih sakit perut,996400710240661506, ae188c2b719d333e, Gondokusuman, Gondokusuman Indonesia,110.38095848372015,-7.786040700000001,pilih cape pilih sakit perut
1669,@hannarachmi, 2018-05-15, 20:03, Yaampun  ini ada lanjutannya ternyata hhahahahha ak juga padahal kena beban mental tak wajar ih dulu teh   ntap gini #nostalgia ktawa2 amp sakit perut ,996375504297979905, b0f1e0022c9f810a, Cileunyi, Cileunyi Indonesia,107.73899758207978,-6.9298315000000015,adam nyata hhahahahha ak kena beban mental wajar teh antap nostalgia ketawa amp sakit perut
1670,@YNswhyn, 2018-05-15, 08:23, Apa yang sedang terjadi?  Sakit perut di warnet Anjay,996199285967405057, 8f6d8fbc7060e679, Kalimantan Timur, Kalimantan Timur Indonesia,116.13535649815245,0.09857749999999996,sakit perut sidi warnet anja
1671,@ulonggg, 2018-05-15, 07:46, perutnya gatau diri  pagi2 udh mules :(,996190102446469120, b8a13bbb28d48e3d, Wolio, Wolio Indonesia,122.62910944663072,-5.46513125,perut tau pagi uda mulas
1672,@fsazhary, 2018-05-16, 00:11, perut emang paham aja yang lebih enak ya  minum intisari ga kenapa napa  giliran di kasih green tea cream sbux langsung mules mules. :),996437837523255298, 62f9f7941af63107, Tebet, Tebet Indonesia,106.85685564264601,-6.2258419000000025,perut emang paham aja enak ya minum intisari gue gilir sidi kasih green teh krim bineka langsung mulas mulas
1673,@Saniyatussh, 2018-05-16, 00:08, 3 bulan ngehindari mi. Lama2 lupa kenapa kok menghindar. Sekali makan langsung mules:(,996437200605609985, d00442c6d17663b2, Gayungan, Gayungan Indonesia,112.72526598876505,-7.3300005000000015, picu mi lupa hindar makan langsung mulas
1674,@trhyanni, 2018-05-16, 11:11, kok sakit perut yak,996603937313603584, 30ae96df5cbdf14d, Nusa Tenggara Barat, Nusa Tenggara Barat Indonesia,117.27169530812651,-8.594854999999999,sakit perut aja
1675,@ulamasalaf07, 2018-05-16, 11:20, Mau berakin orang bantar gebang dan kiai kondang dah mules banget,996606345456508928, 1996d18014040a9b, Semplak 2, Semplak 2 Indonesia,106.73945790389948,-6.4915784999999975,cerakin orang bantar gebang kiai kondang dah mulas banget
1676,@sallyfauzi, 2018-05-16, 12:59, Kujuga gak banyak....kebanyakan mules,996631134313238529, 31e4594e7a7e7e89, Pasar Rebo, Pasar Rebo Indonesia,106.8616602208678,-6.3283165,mulas
1677,@sowanable, 2018-05-16, 07:22, Kenapa sakit perut selalu dateng saat gua lg buru2 takut telat,996546464808517632, 849e167064f094d2, Tanjung Priok, Tanjung Priok Indonesia,106.87786932786379,-6.1299044,sakit perut teng gua lg buru takut telat
1678,@NanikHida, 2018-05-16, 06:25, Alarm terbaeque :  Omelan ibu  Alarm hp  Mules ,996531935340974080, e72e46ccb9e5ba6e, Pekalongan Selatan, Pekalongan Selatan Indonesia,109.6694055161389,-6.916084,alarm tapin mel alarm hp mules
1679,@ssulistiyono, 2018-05-16, 20:11, La kalau kalau katak ila bilah ...  *sakit perut ..  ,996739912790495234, 31e4594e7a7e7e89, Pasar Rebo, Pasar Rebo Indonesia,106.8616602208678,-6.3283165,pompon katak ali bilah sakit perut
1680,@lazuandi, 2018-05-16, 01:41," Makan pedes kan bukan karena pengen mencret Makan manis bukan karena mau diabet  Flashback syedih bukan karena galau  cuma mau liat ke belakang bentar sambil  ""Haha stupid me  fuck you bro""  Terus gas lagi gitu.",996460539462086656, dd88d16e650304a9, Sukmajaya, Sukmajaya Indonesia,106.84753237199268,-6.3969214999999995,makan pedas ken mencret makan manis diabetes kilas sedih galau liat tuju bentar haha stupid me gus you bro gas aja
1681,@KEYselekTAEMpe, 2018-05-16, 22:10, MATI. SIAPA YANG GA MULES ,996769835529912320, 60fb532d5c8571db, Gadingrejo, Gadingrejo Indonesia,112.88570076560823,-7.6453504999999975,mati moyang ga alikuot
1682,@zaharawr, 2018-05-16, 09:20, Sarapan today disponsori oleh Sundanese signature dish  semur jengki & karedok leunca :) bae bae mules tong,996576118344826881, da02fd68ba12d8e8, Sukasari, Sukasari Indonesia,107.58904644830034,-6.8603106,sarap today sponsor sundang signature parabola semur jengki keredok tekokak upam upam mulas tong
1683,@Azhyr4, 2018-05-16, 21:54, Udah lama ga degdegan tiap nunggu chat atau sakit perut tiap mau ketemu atau senyum2 sendiri baca chat. Lebih sering ketawa2 sendiri baca shitpost :(,996765876534657025, dae51184e7fac9bd, Parompong, Parompong Indonesia,107.59498406214199,-6.79575525,gue kecewa tunggu chat sakit perut ketemu senyum baca chat tertawa baca koin
1684,@IntaniPuspita, 2018-05-17, 13:04, Aku minum frenta  Langsung mencret ahaha,996994955787681792, 7c7e93f29191841c, Ciledug, Ciledug Indonesia,106.71323455829788,-6.220018,minum frenta langsung mencret ahaha
1685,@RoySparringa, 2018-05-17, 22:47, Salmonella typhi adalah penyebab demam tifoid yang merupakan penyakit umum disebarkan melalui makanan tercemar dan belum mendapat perhatian serius.   Penyebab utama adalah higiene & sanitasi yang buruk. Tersedia vaksin untuk pencegahannya. Hubungi dokter untuk imunisasi! ,997141482258685953, 2d46dbd9431c332e, Legok, Legok Indonesia,106.60432021752659,-6.292148,salmonela typhi demam demam sakti sebar makan cemar perhati serius utama higiene sanitasi buruk sedia vaksin cegah hubung dokter imunisasi
1686,@intanatmr, 2018-05-17, 03:35, saya takut  kalo puasa hri pertama saya mencret grgr kebanyakan makan pepaya sm minum susu hehehe,996851612286050304, e4d3eb9106fe011f, Sukun, Sukun Indonesia,112.61409461977976,-7.989708500000001,takut kalo puasa mencret mutisme makan pepaya pas minum susu hehehe
1687,@syifaainn, 2018-05-17, 08:02, Lama2 gatega juga sm mencitnya. Dulu dibuat diare  terus buntutnya dipotong  dibuat sakit  skrng dibikin kejang atau mati....,996918843153924097, 7fabe8f1632e11f8, Sumbersari, Sumbersari Indonesia,113.70916482819788,-8.1802265,asuh pas buncit bikin diare buntut potong bikin sakit kejang mati
1688,@gwyana, 2018-05-17, 07:23, Niatnya mau cuss ngantor pagi jam 6-an eh eh eh malah mules dan ngantuk lagih  walhasil jam 7 baru mandi ,996908959582732288, a0ab46b927a3431d, Tangerang, Tangerang Indonesia,106.63483924338509,-6.186222,niat cus kantor pagi jam an eh eh eh mulas antuk walhasil jam  mandi
1689,@karinawinss, 2018-05-17, 04:43, yak! terjadi lagi. kutukan tiap sahur di hari pertama : perut mules diare. semacam kaget dikasi makan jam segini.,996868837659181056, ea9809774c4145c3, Mlati, Mlati Indonesia,110.32923688591043,-7.736615,aja kutu sahur sidi perut mulas diare kaget kasih makan jam gin
1690,@mochijwoos, 2018-05-17, 04:33, Wkwk dulu waktu aku masih minum herbalif* memaksaku untuk gapernah sahur  akhirnya kebiasaan sampe skrg dan kalo makan malah sakit perut .-. Minum susu doang deh akhirnya kalo sahur,996866306107260928, 985d2f4ed1a2b7ef, Kalasan, Kalasan Indonesia,110.46639952064777,-7.744382499999999,wkwk minum langsing sahur bias ampe kalo makan sakit perut minum susu doang deh kalo sahur
1691,@ATHRS, 2018-05-17, 04:13, gastritis  diare  puasa hari pertama. kompilasi ntabh~,996861330345771008, 32b242657c638eb5, Gamping, Gamping Indonesia,110.33204772307415,-7.7842540000000024,gastritis diare puasa kompilasi teteh
1692,@AyuhestyH, 2018-05-17, 04:08, Perna gak u sakit perut pen pup tapi gak keluar2 tu t*i,996859938239537152, cf712fd91280ebff, Denpasar Barat, Denpasar Barat Indonesia,115.19736477704636,-8.650534,nang u sakit perut pen bab henti tu siau
1693,@SauLquu, 2018-05-17, 19:09, Tarawih pertama cuma dapet setengahnya karena diare tarawih ke 2 gaberangkat garagara meler panas pusing wkwkwk,997086598553419776, c0266dd76decce3e, Paguyangan, Paguyangan Indonesia,109.0436121420482,-7.294661,tarawih kasih paruh diare tarawih tuju  berangkat jagaraga meler panas pusing wkwkwk
1694,@soniapriyan, 2018-05-17, 04:23, Emg g sakit perut pagi2 nasi goreng? Gue mah mules ,996863758076006400, 5053899b6acdd6eb, Palmerah, Palmerah Indonesia,106.80146044177187,-6.18947,gue g sakit perut pagi nasi goreng gue mah mulas
1695,@ulinnidaa, 2018-05-17, 04:04," Ngebayangin pasti kalo saur dirumah bakal ada drama drama bangunin tidur  masih males bangun buat makan  dan diancem buke""nanti kalo sakit perut nggak usah sambat sama buke"" luluh hati enda bukkk ",996859006546137088, 7238325287d88f34, Sidomukti, Sidomukti Indonesia,110.49058010605779,-7.3390995,bayang kalo saur rumah drama drama bangun tidur malas bangun makan ancam maaf kalo sakit perut sambat laici luluh hati endak bukkk
1696,@bigbehemoth, 2018-05-17, 18:26, Baru juga kemasukan kurma uda mules  yaudah besok ganti menu buka puasa. Pake buah khuldi.,997075822715404288, abfd22ae2083dfb1, Sragen, Sragen Indonesia,111.0204862946274,-7.4041273,masuk kurma uda mulas aja besok ganti menu buka puasa pakai buah khuldi
1697,@izzatyhusna_, 2018-05-17, 19:04, Sakit perut tapi takde airr. Jangan cakap pakcik yg jaga air ni pi terawikh dah. Aduhhhh,997085469648142336, 067af93f6029f79d, Biringkanaya, Biringkanaya Indonesia,119.49566374647932,-5.10557855,sakit perut orang airr cakap pakcik yg jaga air sok nih teraweh dah aduhhhh
1698,@dilla_apriliaa, 2018-05-17, 19:25, Lo mah suka ngilang kaya rasa mules mau berak,997090760817164288, 9e47c8239078e9c7, Cimanggis, Cimanggis Indonesia,106.8874776147162,-6.3919865,elu mah suka kilang kaya mulas berak
1699,@Anca1908, 2018-05-17, 02:53, Sahur 1  Pembukaan oleh sakit perut ,996841109384024067, 7f49b1f7db58c673, Lappa Riaja, Lappa Riaja Indonesia,120.04474302852944,-4.6506952,sahur  buka sakit perut
1700,@_PUTRISR, 2018-05-17, 02:31, Sahur pertama kok yo ono acara weteng mules ,996835495500906496, 883ca3e454e3c756, Blimbing, Blimbing Indonesia,112.64809660034443,-7.959108500000001,sahur yo gado acara teng mulas
1701,@nirwanalamsyah, 2018-05-17, 20:41, Sakit perut  alesan andelan dari dulu kalo ditanya nyokap knp udh balik teraweh lebih awal. ,997109867440586752, 1d982263cb72d996, Curug, Curug Indonesia,106.60084247333721,-6.2437809999999985,sakit perut alas bundel kalo gue uda teraweh
1702,@tatakeh, 2018-05-18, 16:33, niattt puasa terhalangi   dehidrasi - radang tenggorokan - demam - badan ngilu  tahan laper - maag - masuk angin - mencret  pdhl ku terbiasa menahan lapar di keseharianku,997409864258277377, 4a8036559f6cf19b, Medan Sunggal, Medan Sunggal Indonesia,98.63499177464114,3.591893,niat puasa halang dehidrasi radang tenggorok demam badan ngilu tahan lapar gastritis masuk angin mencret pdhl mu tahan lapar sidi
1703,@cepihusni83, 2018-05-18, 19:24, Liwetan kasih sambel plus jengkol biar pada mencret...sundanis food,997452749049544704, 3e894af61737bff0, Cibitung, Cibitung Indonesia,107.12001220457644,-6.2424025000000025,liwet kasih sambal plus jengkol biar mencret udang
1704,@ayunandaseptian, 2018-05-18, 03:43, Jadi setelah Arsy yg diare  bundanya juga sama. Sama sama diare ditambah bapak suami pun keluar kota,997216160109096961, 5efad603be941ba8, Tamalate, Tamalate Indonesia,119.42576775843777,-5.18864695,arasy yg diare bunda diare suami kota
1705,@egiyudha, 2018-05-18, 05:23, Baru sahur beberapa jam yg lalu udah mules aja sekarang,997241181430927361, 408ad88ee0345f7d, Depok, Depok Indonesia,110.40824265575323,-7.76769565,sahur jam yg uda mulas aja
1706,@jesshicaamalisa, 2018-05-18, 19:46, Yatuhan bayangin mnggu dpn w mules trs :(,997458373971853312, 5121473bdca5dd94, Muara Bangka Hulu, Muara Bangka Hulu Indonesia,102.2989624852146,-3.7700940000000003,latuh bayang minggu dpn w mulas trs
1707,@qolbunkhoir, 2018-05-18, 15:29, Si nganu jellas bingung apa itu pengertian bln suci ramadhan ngomong aja kayk orang habis sakit diare. Aa ee ooo aaa ee ooo.. bukan kelasnya mbak klo sama bang anis.. perbedaannya langit n bumi .,997393642779115522, 814feb98943c7ce1, Kebomas, Kebomas Indonesia,112.62725139571079,-7.17639,sang anu jellas bingung erti suci ramadan bicara aja kayk orang habis sakit diare pas ee daku aaa ee daku kelas mbak kalo bang anis beda langit n bumi
1708,@safirawwww, 2018-05-18, 21:50, ADA GITU LAGI DIARE DIANYA BERENANG-RENANG???!!!1! ,997489516997820416, 16dddbec862c3761, Trucuk, Trucuk Indonesia,111.83306933323765,-7.122302,bom selagi anemia usia renang
1709,@averroes3, 2018-05-18, 15:52, masih 9mnit lgi.. nungguin smpe sakit perut.. wkwkwkkw,997399417375285248, b8368595ee6c55bb, Banyuurip, Banyuurip Indonesia,109.9735865319027,-7.742625,mnit tunggu sakit perut wkwkwkkw
1710,@aicemochy, 2018-05-19, 05:48, Aq mau bobok tp sakit perut huhu,997609889269600258, 6332190d121cef7f, Cikampek, Cikampek Indonesia,107.43552587409121,-6.37405,aq bobok tp sakit perut huhu
1711,@egiyudha, 2018-05-19, 03:25, Ada kah manusia di dunia ini yg tau dirinya diare tapi tetep maksa pingin nyemplung kolam renang?,997574009142165505, 408ad88ee0345f7d, Depok, Depok Indonesia,110.40824265575323,-7.76769565,kah manusia sidi dunia yg tau diare paksa ken cemplung kolam renang
1712,@aawhyu, 2018-05-19, 09:39, puasa + diare = mantap bingit,997667986579181569, ce7988d3a8b6f49f, Indonesia, Indonesia,113.33412818144043,0.11379699999999993,puasa diare mantap bingit
1713,@RoySparringa, 2018-05-19, 09:54, Laporan CDC: “Hampir 500 wabah penyakit terkait dengan kolam renang  hot tub dan taman bermain air dari tahun 2000 hingga 2014”  Kalau sedang diare jangan berenang dulu ya. Bisa nular kemana-mana! ,997671934610440193, 2d46dbd9431c332e, Legok, Legok Indonesia,106.60432021752659,-6.292148,lapor silikon  wabah sakti kait kolam renang hot mandi taman main air   diare renang ya tular
