username,date,time,text,tweetID,placeID,daerah,lokasi,longitude,latitude,result
@RRIPrograma2Ska, 2018-09-25, 13:06, Yuk  dukung kampanye kesehatan utk tuberkulosis & MDRTB (penyakit kebal obat TB) dg hastag #finishitthenovercome menuju Indonesia bebas tuberkulosis Cek ya instagram @monikatessalonika dan @letsgo.fito  #tuberkulosis #menujuindonesiabebastb #ambassadorofpublichealth #soloberseri,1.04447E+18, b6bbc85d8e3411a0, Banjarsari, Banjarsari Indonesia,110.8156451,-7.5471697,yuk dukung kampanye sehat utk tuberkulosis mdrtb sakit kebal obat tb dg hastag finishitthenovercome indonesia bebas tuberkulosis cek ya instagram monikatessalonika letsgofito tuberkulosis menujuindonesiabebastb ambassadorofpublichealth soloberseri
@keettann, 2018-09-25, 11:51, Goodbye susu ultra dan greenfield rasa coklat. Karena kalian aku selalu sakit perut ,1.04445E+18, 3f27577166e27cdc, Batu, Batu Indonesia,112.5064527,-7.8948065,goodbye susu ultra greenfield coklat sakit perut
@addosavansyah, 2018-09-25, 09:04, Sudah Mules Hari Ini? #SMHI,1.04441E+18, f3ec5c5cbefd3615, Kudus, Kudus Indonesia,110.8454838,-6.8001128,mules smhi
@deasychicco, 2018-09-25, 11:01, Masih mules n lemes gpp ga usah keburu2 mau dpt intvw job n mau nyantai aja today mau nonton film sihir anak kecil bagus di Maxbox Lippo karawaci aja,1.04444E+18, a0ab46b927a3431d, Tangerang, Tangerang Indonesia,106.6348392,-6.186222,mules n lemes gpp ga keburu dpt intvw job n nyantai aja today nonton film sihir anak bagus maxbox lippo karawaci aja
@ummu_khaerat, 2018-09-25, 12:35, Sakit perut ,1.04446E+18, cd1787b03fc4aef7, Ujungtanah, Ujungtanah Indonesia,119.4202266,-5.11281035,sakit perut
@ayayaiy, 2018-09-25, 19:17, Harapanku sesederhana ‘jangan sampe mencret malem ini’    *hbs makan sambel tempe,1.04456E+18, 422231aacfa106f0, Banguntapan, Banguntapan Indonesia,110.4167484,-7.8237344,harap sederhana sampe mencret malem hbs makan sambel tempe
@dokterMade, 2018-09-25, 06:16, Baru tau ada Pulau Mules ,1.04437E+18, ece4608dcf153c57, Kediri, Kediri Indonesia,115.1256806,-8.575852,tau pulau mules
@RizqiFitriaaa, 2018-09-25, 18:12, Kalo makan pedes pasti mencret mel haha mie bangcad yok blm ajaa nichh huhu,1.04455E+18, b5b74007b9768111, Dramaga, Dramaga Indonesia,106.7392099,-6.5755315,kalo makan pedes mencret mel haha mie bangcad yok blm ajaa nichh huhu
@RizqiFitriaaa, 2018-09-25, 17:47, Habis makan pedes/jajan sembarangan kalo pas lagi apes badannya kurang fit (yoi) suka ada aja sakit entah diare entah demam entah batuk pilek entah pilek doang. Tapi kalo lagi sehat mau dikasi makan apa aja juga segar bugar aja,1.04454E+18, b5b74007b9768111, Dramaga, Dramaga Indonesia,106.7392099,-6.5755315,habis makan pedesjajan sembarang kalo pas apes badan fit yoi suka aja sakit diare demam batuk pilek pilek doang kalo sehat kasi makan aja segar bugar aja
@amaa_92, 2018-09-25, 18:32, Tinituan Vs Supermie = Diare ,1.04455E+18, a1437f30b41053b1, Telaga Kota, Telaga Kota Indonesia,123.011518,0.5472277,tinituan vs supermie diare
@Puji_Original, 2018-09-25, 16:26, Drawing nya bikin mules lagi ,1.04452E+18, 00ce43ecd091a5e8, Kebayoran Baru, Kebayoran Baru Indonesia,106.8079371,-6.2445845,drawing nya bikin mules
@linda_wjt, 2018-09-25, 16:26, Akuuu ngakakk smpek mules wetengku mas ,1.04452E+18, f6eaadf28e5de1d7, Tumpang, Tumpang Indonesia,112.7471454,-8.0081155,akuuu ngakakk smpek mules wetengku mas
@Uwes_Kurni, 2018-09-25, 20:28, Perut panas kayanya mau mules yg sore tadi makan sambel  – at Taman Villa Meruya,1.04458E+18, 07d9ed19c3887001, Taman Villa Meruya, Taman Villa Meruya,106.7282724,-6.205194557,perut panas kaya mules yg sore makan sambel at taman villa meruya
@descmber, 2018-09-25, 15:03, Sakit perut,1.0445E+18, ab1b57fe6ccabc07, Tanjung Karang Timur, Tanjung Karang Timur Indonesia,105.2986457,-5.4139761,sakit perut
@suulisul, 2018-09-25, 19:19," Tadi pagi: Jam 06.30 kbgn gak enak bgt  sendawa keluar gas uluhati sakit bgt. Dlm hati ""fiks asam lambung naik"" Jam 6.00 muntah sama diare dong sampe lemes :(",1.04456E+18, 03c45b795a006ed1, Mergangsan, Mergangsan Indonesia,110.3731603,-7.813731,pagi jam kbgn gak enak bgt sendawa gas uluhati sakit bgt dlm hati fiks asam lambung jam muntah diare sampe lemes
@wundjin, 2018-09-25, 20:42, Gak lagi beli ayam geybok disana  udah mahal  porsi dikit  sambel kebanyakan bawang putih  sekarang gue sakit perut hmm no more,1.04458E+18, 66555622726ab358, Setia Budi, Setia Budi Indonesia,106.8350756,-6.2213485,gak beli ayam geybok sana udah mahal porsi dikit sambel banyak bawang putih gue sakit perut hmm no more
@jefrimansyah, 2018-09-25, 02:40, Pak edy mules  perutnya minta maaf #SiapPakEdy,1.04431E+18, 32eb831712cde417, Tampan, Tampan Indonesia,101.3712635,0.474831,edy mules perut maaf siappakedy
@nyanyio, 2018-09-25, 05:55, abis itu sakit perut mules hahaha,1.04436E+18, 078cfc350899deee, Grabag, Grabag Indonesia,110.3173392,-7.381476,abis sakit perut mules hahaha
@karinaindriaa, 2018-09-25, 11:44, Yank jgn banyak2 makan cabe tar kamu mules,1.04445E+18, 9833ca8a6e7ef658, Tawang, Tawang Indonesia,108.2328329,-7.34058,yank jgn makan cabe tar mules
@GDwiki, 2018-09-25, 05:58, Kebiasaan pagi dari kecil   minum air putih anget -> mules -> boker.,1.04436E+18, 408ad88ee0345f7d, Depok, Depok Indonesia,110.4082427,-7.76769565,biasa pagi minum air putih anget mules boker
@_widyaannisaa, 2018-09-26, 02:43, Tadi sebelum tidur  drama sakit perut karna hari pertama datang tamu. Gils sakit banget. Ketiduran bentar cum sejam dan pegangin bantal di tarok di perut biar kaya ngeganjel  eh kebangun sakit nya gak ada lagi. Kaya mimpi wkwk,1.04467E+18, 725f699f5f75ba7e, Gunung Sitoli, Gunung Sitoli Indonesia,97.60061333,1.26272115,tidur drama sakit perut karna tamu gils sakit banget tidur bentar cum jam pegangin bantal tarok perut biar kaya ngeganjel eh bangun sakit nya gak kaya mimpi wkwk
@_ranggadi, 2018-09-26, 02:12, Mules tanda tak mampu,1.04467E+18, 440543bcd7c9e403, Sewon, Sewon Indonesia,110.3520815,-7.8559135,mules tanda
@melatikusdew, 2018-09-26, 04:53, Kebangun karna mules tu emg ngeselin bgt sih,1.04471E+18, 8497d03e1326d719, Tembalang 1, Tembalang 1 Indonesia,110.4599202,-7.0477785,bangun karna mules tu emg ngeselin bgt sih
@nureka_eka, 2018-09-26, 00:54, Jam segini ngerasain sakit perut yaAllah,1.04465E+18, 98f7d75fb2952075, Cipondoh, Cipondoh Indonesia,106.6759352,-6.2026825,jam gin ngerasain sakit perut yaallah
@etty_markim, 2018-09-26, 06:48, Haha bikin mules aje . Senep liatnye,1.04474E+18, feb0fc297a00e5bb, Pesanggrahan, Pesanggrahan Indonesia,106.765353,-6.254589,haha bikin mules aje senep liatnye
@Nisanrj, 2018-09-26, 12:04, Mules terusss ehhh,1.04482E+18, c24c71be808c2ca2, Mariso, Mariso Indonesia,119.4083584,-5.15775325,mules terusss ehhh
@minsxibal, 2018-09-26, 14:53, Sakit perut pen eeq tapi belom selesai.  – at KFC / KFC Coffee,1.04486E+18, 07d9cc1888c88000, KFC / KFC Coffee, KFC / KFC Coffee,107.5977913,-6.878390433,sakit perut pen eeq bom selesai at kfc kfc coffee
@alvinwijrianto, 2018-09-26, 18:32, Salah makan dikit diare  kurang istirahat pusing. Makin tua badan malah makin cemen,1.04491E+18, 408ad88ee0345f7d, Depok, Depok Indonesia,110.4082427,-7.76769565,salah makan dikit diare istirahat pusing tua badan cemen
@sakitotak3, 2018-09-26, 17:22, Sedih ya kalo punya junjungan gak punya prestasi..  Emang suka bikin sakit perut  #JokowiLagi  #IndonesiaMaju,1.04489E+18, ce7988d3a8b6f49f, Indonesia, Indonesia,113.3341282,0.113797,sedih ya kalo junjung gak prestasi emang suka bikin sakit perut jokowilagi indonesiamaju
@Setiabudi666, 2018-09-26, 11:06, Ya jelas diare  makannya sesendok sekop.,1.0448E+18, 98f7d75fb2952075, Cipondoh, Cipondoh Indonesia,106.6759352,-6.2026825,ya diare makan sendok sekop
@Indoneng, 2018-09-26, 13:07, Mules dah,1.04483E+18, 019ffe0a3471b036, Tanah Abang, Tanah Abang Indonesia,106.817736,-6.2016105,mules dah
@ongbobae, 2018-09-26, 14:26, WKWKKWKW JAN GETOH DONG AKU UDH MULES BAT INI NYIMPAN RACUN,1.04485E+18, 98f7d75fb2952075, Cipondoh, Cipondoh Indonesia,106.6759352,-6.2026825,wkwkkwkw jan getoh udh mules bat nyimpan racun
@me_lonelly, 2018-09-26, 03:28, asal jan sampe minta pup  ken kesannya bikin mules kitanya ..,1.04469E+18, 1e2cf038c475ec68, Senapelan, Senapelan Indonesia,101.4419602,0.509002,jan sampe pup ken kesan bikin mules kita
@innamisme, 2018-09-26, 10:20, diare sehari berat badan langsung turun 4kg  antara seneng dan lemes..,1.04479E+18, d753c2420f2a8da5, Cilandak, Cilandak Indonesia,106.8022659,-6.29272805,diare hari berat badan langsung turun kg neng lemes
@brendaadel, 2018-09-26, 20:21, Mules abis makan ini akan berakhir kapan yarabb,1.04494E+18, c61688986c3842ec, Tangerang, Tangerang Banten,106.4745126,-6.1787355,mules abis makan yarabb
@babydennn, 2018-09-26, 08:32, tampil masih h-4  sakit perut nya udah dari sekarang :’),1.04476E+18, 31569f33fbe4e733, Lowokwaru, Lowokwaru Indonesia,112.6068496,-7.943315,tampil h sakit perut nya udah
@ienaranie, 2018-09-26, 22:13, Pantesan kita dikit2 diare ,1.04497E+18, cf712fd91280ebff, Denpasar Barat, Denpasar Barat Indonesia,115.1973648,-8.650534,pantesan dikit diare
@ik_ikka, 2018-09-26, 19:48, kok rada '' mules gtu yaa,1.04493E+18, 7c75298009962fe3, Lubuk Baja, Lubuk Baja Indonesia,104.0190609,1.1305886,rada mules gtu yaa
@RAKAT0KAN, 2018-09-26, 19:43, Gosah tanya data  ntar mencret  Fakta nyata aja mereka ingkar  buat apa data  biar data itu dari mereka untuk mereka.,1.04493E+18, 5b4dea361d86acd4, IV Nagari, IV Nagari Indonesia,100.0563384,-0.2033005,gosah data ntar mencret fakta nyata aja ingkar data biar data
@RAKAT0KAN, 2018-09-26, 20:06, Sorry mas  tadi diskusinya perkara kementrian yg mencret...krna pada bidang ini kita kasihan menterinya... Kalau alam tak bersahabat coba Pepet vety verra ,1.04494E+18, 5b4dea361d86acd4, IV Nagari, IV Nagari Indonesia,100.0563384,-0.2033005,sorry mas diskusi perkara tri yg mencretkrna bidang kasihan menteri alam sahabat coba pepet vety verra
@RAKAT0KAN, 2018-09-26, 17:17, Ekonomi meroket  Buyback Indosat Yg dua ni aja keburu mencret   Proyek mangkrak duit abis pake dana haji  gak cukup Sikat BPJSTK gak cukup  harusnya dana BPJS TK bisa menutupi devisit bpjs  tapi demi program yg modal utang... Belom lagi masalah impor gula garam beras...,1.04489E+18, 5b4dea361d86acd4, IV Nagari, IV Nagari Indonesia,100.0563384,-0.2033005,ekonomi roket buyback indosat yg ni aja keburu mencret proyek mangkrak duit abis pake dana haji gak sikat bpjstk gak dana bpjs tk tutup devisit bpjs program yg modal utang bom impor gula garam beras
@drpriono, 2018-09-26, 09:58, Inovasi  inovasi dan inovasi ...suatu elemen penting dalam eliminiasi tuberkulosis di Indonesia paling telat tahun 2030.... Kita optimis. #inovator4indonesia @inovator4id @jokowi,1.04478E+18, 6c8aa00f3ecfda7f, Banten, Banten Indonesia,106.1147967,-6.437779,inovasi inovasi inovasi elemen eliminiasi tuberkulosis indonesia telat optimis inovatorindonesia inovatorid jokowi
@pawonmake, 2018-09-26, 23:03, Mules gk tertahankan..,1.04498E+18, 47a68d7c1e61ee5d, Taman, Taman Indonesia,111.5326716,-7.6467527,mules gk tahan
@pawonmake, 2018-09-26, 23:11, Malam ini aku tak mampu meredam kemauan mules perutku..lagi dijalan toilet jauh..duh..:D,1.04498E+18, 47a68d7c1e61ee5d, Taman, Taman Indonesia,111.5326716,-7.6467527,malam redam mau mules perutkulagi jalan toilet jauhduhd
@mizzNna, 2018-09-26, 08:05, yeee kan pagi banget ke pengadilan demi ngambilin tilangan doang  mules,1.04475E+18, 0363c91f8e3259e4, Jepara, Jepara Indonesia,110.6806185,-6.5806265,yeee pagi banget adil ngambilin tilang doang mules
@_AjiZulfikar, 2018-09-26, 08:38, Kenapa tiap pagi setelah minum susu coklat dan makan chocopie terasa mules.,1.04476E+18, 408ad88ee0345f7d, Depok, Depok Indonesia,110.4082427,-7.76769565,pagi minum susu coklat makan chocopie mules
@Irmatazme, 2018-09-27, 05:14, Alarm paling manjur. Sakit perut.,1.04507E+18, d39b7595359017a6, Jambangan, Jambangan Indonesia,112.7160396,-7.325964,alarm manjur sakit perut
@ziahfauz, 2018-09-27, 06:41, Abis itu mules sih biasanya,1.0451E+18, 2eb44917f4d6dddc, Cirebon Barat, Cirebon Barat Indonesia,108.5391516,-6.7191105,abis mules sih
@Anandasalma_, 2018-09-27, 07:46, Udah mau nyampe malah sakit perut. Hadeh. Napa ga dirumah aja si-_,1.04511E+18, bba02d4c41e99d19, Tarogong, Tarogong Indonesia,107.8636675,-7.1895495,udah nyampe sakit perut hadeh napa ga rumah aja si
@ennoaw, 2018-09-27, 11:51, Naa  gue marenan diare grgr makan sambel matah kaco bgt peruuutt  ,1.04517E+18, 849e167064f094d2, Tanjung Priok, Tanjung Priok Indonesia,106.8778693,-6.1299044,naa gue marenan diare grgr makan sambel matah kaco bgt peruuutt
@RizkaIrfanti, 2018-09-27, 04:24, Sakit perut ,1.04506E+18, c54f83d16a929a51, Gondang, Gondang Indonesia,111.9992824,-7.5407105,sakit perut
@ArfianRv, 2018-09-27, 07:51, Udah dandan udah siap jalan  tiba-tiba perut mules. Hmm last minute selalu tida mengenakkan.,1.04511E+18, f34e85bf36ae25a3, Cempaka Putih, Cempaka Putih Indonesia,106.875789,-6.1812765,udah dandan udah jalan perut mules hmm last mute tida enak
@nia_PS, 2018-09-27, 18:24," Sabar-sabarin ya nda punya istri antik.  Yg nelpon cuma laporan sakit perut karena abis makan pentol gila.   Dan dijawab  ""nah km sih makannya pentol gila. Sakit perut. Coba pentolnya ga gila. Kan ga sakit perut""  Disitu kok saya merasa dia jg absurd bin antik. ",1.04527E+18, eba0f2c360607091, Mulyorejo, Mulyorejo Indonesia,112.7901464,-7.270584,sabar sabarin ya nda istri antik yg nelpon lapor sakit perut abis makan pentol gila km sih makan pentol gila sakit perut coba pentol ga gila ga sakit perut situ jg absurd bin antik
@Nisanrj, 2018-09-27, 18:51, Takutnyaaaa bakalan diare sih,1.04528E+18, c24c71be808c2ca2, Mariso, Mariso Indonesia,119.4083584,-5.15775325,takutnyaaaa diare sih
@adjedafta, 2018-09-27, 18:49, Malam ini jam 8 jangan lupa nonton operavanjava yaaa  akan ada banyak kejutan yang bikin kamu sakit perut saking lucu nya   Inget jam 8 hanya di @TRANS7  @ Trans 7 https://www.instagram.com/p/BoOnu9rnVdA/?utm_source=ig_twitter_share&igshid=2ygh0d6x1ahd …,1.04528E+18, 35db4c3911180c83, Weleri, Weleri Indonesia,110.0620438,-6.9233975,malam jam lupa nonton operavanjava yaaa kejut bikin sakit perut saking lucu nya inget jam trans trans
@MRF_Della28, 2018-09-27, 11:26, makanya kalo ngga bisa makan pedes jangan sok sokan makan sambel  diare kan tuh jadinya *ngomong sama diri sendiri*,1.04517E+18, 6c8aa00f3ecfda7f, Banten, Banten Indonesia,106.1147967,-6.437779,kalo ngga makan pedes sok sok makan sambel diare tuh ngomong
@hallomegh, 2018-09-27, 19:59, : *sakit perut* Emak : MASUK ANGIN!  : *gak enak badan* Emak: MASUK ANGIN!  : *sakit gigi* Emak: MASUK ANGIN!  : *pusing* Emak: MASUK ANGIN!  : *kliyengan* Emak: MASUK ANGIN!  : *mual mual* Emak: MASUK ANGIN! ,1.0453E+18, ae188c2b719d333e, Gondokusuman, Gondokusuman Indonesia,110.3809585,-7.7860407,sakit perut emak masuk angin gak enak badan emak masuk angin sakit gigi emak masuk angin pusing emak masuk angin kliyengan emak masuk angin mual mual emak masuk angin
@heyimtebe, 2018-09-27, 23:15, Trus BAB nya encer apa engga? Takutnya emang dia lagi sakit perut kak. Wajar  gapapa. Perlu diteliti juga warnanya apakah normal atau engga  kak. Kasian keretanya. :(( ,1.04535E+18, d74066a958870db1, Kebayoran Lama, Kebayoran Lama Indonesia,106.7856327,-6.249852,trus bab nya encer engga takut emang sakit perut kak wajar gapapa teliti warna normal engga kak kasi kereta
@kurniawankukuh, 2018-09-27, 21:29, Di pertandingan ini saya paling kasihan sama Kartika Ajie yang sakit perut #TimnasDay,1.04532E+18, 8f6d8fbc7060e679, Kalimantan Timur, Kalimantan Timur Indonesia,116.1353565,0.0985775,tanding kasihan kartika ajie sakit perut timnasday
@anggitahu, 2018-09-27, 20:52, Kantung mata item ni gara2 cappucino bikin mules jam 12 malam dan 3 pagi.,1.04531E+18, 8496c55fb5d1cd92, Pulo Gadung, Pulo Gadung Indonesia,106.8958783,-6.191323,kantung mata item ni gara cappucino bikin mules jam malam pagi
@Teguhadhesh, 2018-09-27, 07:57, Mencret anak orang  mikir yeeeuuu,1.04512E+18, f689b1ed479bbfa4, Ngaglik, Ngaglik Indonesia,110.4042821,-7.712573,mencret anak orang mikir yeeeuuu
@maryono_alidin, 2018-09-27, 06:19, Bisa oke mencret,1.04509E+18, 40657be7c4eda715, Pangkalan Baru, Pangkalan Baru Indonesia,106.1438054,-2.3702965,oke mencret
@sekarzx, 2018-09-27, 23:40, Tengah malam sakit perut itu menyiksa ,1.04535E+18, 31569f33fbe4e733, Lowokwaru, Lowokwaru Indonesia,112.6068496,-7.943315,malam sakit perut siksa
@nadulfanidaus, 2018-09-27, 23:48, Sakit perut ditusuk-tusuknya ilang pas poto-poto doang coba.  Habis itu muncul lagi :(,1.04535E+18, aee1f647eb659021, Ngemplak, Ngemplak Indonesia,110.4751175,-7.711567,sakit perut tusuk tusuk ilang pas poto poto doang coba habis muncul
@dinik_ra, 2018-09-27, 09:53, Hhhmm kapok kepedesen  perut mules ._.,1.04514E+18, e4d3eb9106fe011f, Sukun, Sukun Indonesia,112.6140946,-7.9897085,hhhmm kapok kepedesen perut mules
@itsRosaEtika, 2018-09-27, 11:36, ku kalo nervous bawaannya mules,1.04517E+18, 62a5c5ffca44cab5, Umbulharjo, Umbulharjo Indonesia,110.3865046,-7.813616,ku kalo nervous bawa mules
@ossyyprastika, 2018-09-27, 12:52," Tolong ya mobil-mobil dengan klakson atau sirine seperti ""menjerit"" (ambulance  damkar  dll) jangan lewat sekitaran saya dulu. Jadi gamang  bikin tambah mules.",1.04519E+18, 8ef1cb1e8aeda2ca, Pauh, Pauh Indonesia,100.5075672,-0.910521,tolong ya mobil mobil klakson sirine jerit ambulance damkar dll sekitar gamang bikin mules
@dianakrtn, 2018-09-27, 13:13, Tuhkan lupa  lg diare minum es coklat-_- makin yg engga engga aja nih perut,1.04519E+18, d74066a958870db1, Kebayoran Lama, Kebayoran Lama Indonesia,106.7856327,-6.249852,tuhkan lupa lg diare minum es coklat yg engga engga aja nih perut
@Zprajnaparamita, 2018-09-27, 08:23, Kalo dipikir2 dari kecil emang imun aku udah lemah banget sih. Sering bolak balik ke dokter gara2 demam  step  diare. Paling sering karena amandel. Sampe2 dokternya hapal karena bisa seminggu sekali ke dokter.,1.04512E+18, d6d900df031edc7d, Sungai Puar, Sungai Puar Indonesia,100.3762431,-0.3441458,kalo pikir emang imun udah lemah banget sih bolak dokter gara demam step diare amandel sampe dokter hapal minggu dokter
@heyitswz, 2018-09-27, 11:00, Ketika w mules dan di kosan lagi kaga ada air haruskah w ngacir ke kampus,1.04516E+18, da02fd68ba12d8e8, Sukasari, Sukasari Indonesia,107.5890464,-6.8603106,w mules kosan kaga air harus w ngacir kampus
@dianakrtn, 2018-09-27, 09:40, Baru kali ini diare krn makan taichan :(  dan krn lupa seharian minum kopi 3x ,1.04514E+18, d74066a958870db1, Kebayoran Lama, Kebayoran Lama Indonesia,106.7856327,-6.249852,kali diare krn makan taichan krn lupa hari minum kopi x
@ekofitri91, 2018-09-28, 10:33, Mules itu enak sih,1.04552E+18, 019ffe0a3471b036, Tanah Abang, Tanah Abang Indonesia,106.817736,-6.2016105,mules enak sih
@ronacahyantari, 2018-09-28, 11:36, kalo ngomongin BPJS nih  ada yg suka kezel. tapi cobalah tengok yg di RS nih. sungguh berat menghadapi keterbatasan ini karena telatnya pembayaran klaim  gw sih alhamdulillah dicukupkan rejeki buat bayarin mamake bpjs  belum dipake kecuali ke klinik buat berobat pas beliau diare ,1.04553E+18, 309cdad1ed489dec, Beji, Beji Indonesia,106.8220357,-6.3661595,kalo ngomongin bpjs nih yg suka kezel coba tengok yg rs nih sungguh berat hadap batas telat bayar klaim gw sih alhamdulillah cukup rejeki bayarin mamake bpjs dipake kecuali klinik obat pas beliau diare
@windae, 2018-09-28, 16:18, si nci apaan si ngirim kaya ginian ampe sakit perut gue ga paham lagi ,1.0456E+18, 8496c55fb5d1cd92, Pulo Gadung, Pulo Gadung Indonesia,106.8958783,-6.191323,si nci si ngirim kaya ginian ampe sakit perut gue ga paham
@windae, 2018-09-28, 14:04, hehe gpp mba  sorry juga ya nyamber tweet kamu  aku sbg yg pernah nahan kebelet di kerumunan gerbong perempuan  lalu kereta ketahan dan ga ada AC jd sedikit aga ngegas nanggepin twit gituan  krn sunggu ga ada yg mau sakit perut jg kalo kondisi begitu ,1.04557E+18, 8496c55fb5d1cd92, Pulo Gadung, Pulo Gadung Indonesia,106.8958783,-6.191323,hehe gpp mba sorry ya nyamber tweet sbg yg nahan kebelet kerumun gerbong perempuan kereta tahan ga ac jd aga ngegas nanggepin twit gituan krn sunggu ga yg sakit perut jg kalo kondisi
@prayogisantosa, 2018-09-28, 13:38, Duh mules ,1.04556E+18, d753c2420f2a8da5, Cilandak, Cilandak Indonesia,106.8022659,-6.29272805,duh mules
@windae, 2018-09-28, 13:28, gue kadang naik bogor fine  baru jalan 2 stasiun tb tb mau pingsan  kadang jg tb tb kebelet  lah namanya sakit kan bs kapan aja  lagian udah dikonfirm pas keluar yg bab itu lsg jatuh ga kuat nahan~ bs aja kena diare or whatever it is,1.04556E+18, 8496c55fb5d1cd92, Pulo Gadung, Pulo Gadung Indonesia,106.8958783,-6.191323,gue kadang bogor fine jalan stasiun tb tb pingsan kadang jg tb tb kebelet nama sakit bs aja udah dikonfirm pas yg bab lsg jatuh ga kuat nahan bs aja kena diare or whatever it is
